Atom Charge
O1 -1.1743709929
O2 -1.1687185943
O3 -1.2503647348
O4 -1.2576932402
N5 -1.0330653233
C6 0.4258691164
C7 0.0795629693
C8 1.6655560634
C9 1.6726998127
H10 0.03782400013
H11 0.03589749191
H12 0.02923602206
H13 0.38259510747
H14 0.34305345142
H15 0.60922479089
H16 0.6018665097
