Atom Charge
O1 -1.2200261936
O2 -1.3074224334
N3 -1.0303044913
C4 0.5071943399
C5 1.713725297
H6 0.01352935792
H7 0.01351647333
H8 0.34831984095
H9 0.34838723778
H10 0.6129478931
