Atom(A) Atom(B) Deloc_index
O1 O2 0.28042235959
O1 N3 0.0092196816799
O2 N3 0.04291314484
O1 C4 0.0073687314369
O2 C4 0.019842772681
N3 C4 0.074071230208
O1 C5 0.073873050066
O2 C5 0.083712512737
N3 C5 0.94273033894
C4 C5 0.91441174472
O1 C6 0.016583748136
O2 C6 0.0038433253038
N3 C6 0.013030168616
C4 C6 0.9902616465
C5 C6 0.042896470996
O1 C7 0.015344976315
O2 C7 0.0093963768209
N3 C7 0.002061342018
C4 C7 0.047461843682
C5 C7 0.0091258924696
C6 C7 1.3609840856
O1 C8 0.0049235451044
O2 C8 0.00046064278992
N3 C8 0.0021937170908
C4 C8 0.047502598335
C5 C8 0.010932506414
C6 C8 1.3589301906
C7 C8 0.070866675339
O1 C9 0.71900707999
O2 C9 1.0697834214
N3 C9 0.067413409208
C4 C9 0.046446567508
C5 C9 0.84998891117
C6 C9 0.008323653065
C7 C9 0.0044552385254
C8 C9 0.0009455285034
O1 C10 0.0031376672299
O2 C10 0.0010777071471
N3 C10 0.00035842570674
C4 C10 0.0074276854711
C5 C10 0.0011583629725
C6 C10 0.071013296218
C7 C10 1.3856801093
C8 C10 0.097680669309
C9 C10 0.00039096245838
O1 C11 0.0014373395137
O2 C11 0.00058000534922
N3 C11 0.00031451224127
C4 C11 0.0075478277521
C5 C11 0.0010669798395
C6 C11 0.070586743289
C7 C11 0.096611818999
C8 C11 1.3925617556
C9 C11 0.00035448563305
C10 C11 0.073982042992
O1 C12 0.0011126541872
O2 C12 0.00027081457348
N3 C12 0.00088987393573
C4 C12 0.0046473150326
C5 C12 0.0037735881821
C6 C12 0.093864022332
C7 C12 0.072094621412
C8 C12 0.072362001647
C9 C12 0.00040397073749
C10 C12 1.3901360979
C11 C12 1.384761753
O1 H13 0.00086970694827
O2 H13 0.012161270014
N3 H13 0.01326311877
C4 H13 0.9367266218
C5 H13 0.036863799925
C6 H13 0.038893680184
C7 H13 0.011029329484
C8 H13 0.0075269985416
C9 H13 0.0038770440749
C10 H13 0.00088692240284
C11 H13 0.0013569596987
C12 H13 0.00095014892314
O1 H14 0.0011782239286
O2 H14 0.0031564936612
N3 H14 0.011697606928
C4 H14 0.94144612726
C5 H14 0.039114643928
C6 H14 0.041004792038
C7 H14 0.0082986098295
C8 H14 0.010828939655
C9 H14 0.0086177291424
C10 H14 0.0014089075936
C11 H14 0.00095049943874
C12 H14 0.0017398828375
H13 H14 0.037493619418
O1 H15 0.020401933329
O2 H15 0.0097989252584
N3 H15 0.057299083711
C4 H15 0.034944517883
C5 H15 0.90976449354
C6 H15 0.0058588101101
C7 H15 0.00050113673141
C8 H15 0.0063375573708
C9 H15 0.034371585184
C10 H15 0.00052556361732
C11 H15 0.00076555607173
C12 H15 0.00037169981351
H13 H15 0.008984973633
H14 H15 0.0034249682132
O1 H16 0.00086269582337
O2 H16 0.010674327043
N3 H16 0.0001710799092
C4 H16 0.0086005011187
C5 H16 0.00057634745209
C6 H16 0.04485187771
C7 H16 0.96234561915
C8 H16 0.007904546309
C9 H16 0.0013168968425
C10 H16 0.045609935898
C11 H16 0.0051289423206
C12 H16 0.0079071347012
H13 H16 0.0073541747291
H14 H16 0.00067690628088
H15 H16 0.00010454577224
O1 H17 0.00013758784095
O2 H17 0.00012000033784
N3 H17 0.00028374221378
C4 H17 0.0086809429282
C5 H17 0.0017720465784
C6 H17 0.046079972165
C7 H17 0.0081303301793
C8 H17 0.96866017262
C9 H17 0.00016181599283
C10 H17 0.0054818765621
C11 H17 0.047488575626
C12 H17 0.0081854250555
H13 H17 0.0006989921637
H14 H17 0.0061935146012
H15 H17 0.0028258871306
H16 H17 0.001518192532
O1 H18 0.0013467785394
O2 H18 0.0028016988789
N3 H18 0.87937127346
C4 H18 0.0054868455539
C5 H18 0.019987957804
C6 H18 0.00046087257458
C7 H18 0.00015370511888
C8 H18 9.5439335169e-05
C9 H18 0.0079996814835
C10 H18 2.558054441e-05
C11 H18 1.1906245364e-05
C12 H18 5.5677541892e-05
H13 H18 0.00043158210783
H14 H18 0.0041988908532
H15 H18 0.0010499997671
H16 H18 7.5108657166e-06
H17 H18 1.3504572858e-05
O1 H19 0.00078718378441
O2 H19 0.01836881291
N3 H19 0.84645069887
C4 H19 0.0026852083702
C5 H19 0.019358789753
C6 H19 0.00029047890522
C7 H19 5.1121199642e-05
C8 H19 0.00014307494135
C9 H19 0.0027702299363
C10 H19 1.8003579787e-05
C11 H19 2.2350081627e-05
C12 H19 2.2692809304e-05
H13 H19 0.0022598301672
H14 H19 0.00025300349389
H15 H19 0.008552330675
