Atom(A) Atom(B) Deloc_index
O1 O2 0.29905706181
O1 N3 0.016313875923
O2 N3 0.057458970561
O1 C4 0.087614672557
O2 C4 0.096883535354
N3 C4 1.0183298726
O1 C5 0.81585061888
O2 C5 1.218653202
N3 C5 0.070734902599
C4 C5 0.88249567981
O1 H6 0.015205796161
O2 H6 0.016852901141
N3 H6 0.056937753087
C4 H6 0.91212131284
C5 H6 0.045762370576
O1 H7 0.015190196104
O2 H7 0.016859253962
N3 H7 0.056939524176
C4 H7 0.91207764677
C5 H7 0.045792583289
H6 H7 0.03320668693
O1 H8 0.00084594020142
O2 H8 0.008225992917
N3 H8 0.86468318862
C4 H8 0.023589180596
C5 H8 0.0028509812961
H6 H8 0.0019800157878
H7 H8 0.010518507598
O1 H9 0.0008478145915
O2 H9 0.008277209959
N3 H9 0.86458893272
C4 H9 0.023586320927
C5 H9 0.0028575647815
H6 H9 0.010517243952
H7 H9 0.0019747261585
H8 H9 0.017153922747
O1 H10 0.61621619634
O2 H10 0.016339724128
N3 H10 0.0027170322924
C4 H10 0.0080566056455
C5 H10 0.01098048563
H6 H10 0.00036200759491
H7 H10 0.00036135947166
H8 H10 4.7354219668e-05
H9 H10 4.7432477638e-05
