Atom Charge
O1 -1.1957448819
O2 -1.2821949279
N3 -1.0521146461
N4 -1.3066958891
N5 -1.1226731627
N6 -1.1647235819
C7 0.1013759307
C8 0.1033564579
C9 0.4405185555
C10 0.4452648225
C11 1.6870513647
C12 1.6703421514
H13 0.00780337657
H14 -0.0425690447
H15 -0.0114289361
H16 -0.0344998063
H17 -0.0167684135
H18 -0.0606493838
H19 -0.0425476001
H20 0.3773623061
H21 0.33797807266
H22 0.60748552174
H23 0.39641532187
H24 0.37233213676
H25 0.38901514572
H26 0.39595107637
