Atom Charge
O1 -1.2837288342
O2 -1.2801030877
O3 -1.375204979
O4 -1.3798914672
N5 -1.1020851729
C6 0.2100295694
C7 0.5551296672
C8 0.1793221107
C9 1.8155121715
C10 1.8121849484
H11 -0.0362276312
H12 -0.0364530144
H13 -0.0449438986
H14 0.01621616986
H15 -0.0280026662
H16 0.3839124538
H17 0.34183653893
H18 0.62923425461
H19 0.62417321179
