Atom Charge
O1 -1.3005155012
O2 -1.404102412
N3 -1.11112864
N4 -1.5394030205
N5 -1.2165644403
N6 -1.2774758696
C7 0.2165938439
C8 0.2206756358
C9 0.5800878641
C10 0.6217154046
C11 1.8388957992
C12 2.0268434534
H13 -0.0381399542
H14 -0.095742826
H15 -0.0617260978
H16 -0.0887666178
H17 -0.0649967877
H18 -0.1163697319
H19 -0.0963935363
H20 0.37947400408
H21 0.33258394509
H22 0.62984228979
H23 0.39913566594
H24 0.37305039963
H25 0.39127706842
H26 0.40005787007
