Atom Loc_index
O1 8.2658596096
O2 8.4210287265
N3 6.4963876094
C4 3.7961828087
C5 3.5368721777
C6 3.836968865
C7 3.8883225941
C8 3.8868515006
C9 2.8099662912
H10 0.46093056801
H11 0.44301219433
H12 0.47431754051
H13 0.46843691037
H14 0.47705426205
H15 0.44300535208
H16 0.46775845093
H17 0.47576137361
H18 0.4726823074
H19 0.46686814966
H20 0.17934899105
H21 0.19088905742
H22 0.068101671621
