Atom Charge
O1 -1.2634147645
O2 -1.3591589522
N3 -1.0617383367
C4 0.1361376792
C5 0.5227610946
C6 0.1536490828
C7 0.1770128984
C8 0.1794756291
C9 1.7607794155
H10 -0.0560469145
H11 -0.0242933576
H12 -0.0723396444
H13 -0.0635946831
H14 -0.0671186919
H15 -0.0313199863
H16 -0.0617346735
H17 -0.0649469199
H18 -0.0586437277
H19 -0.0598237659
H20 0.35434375864
H21 0.33817538424
H22 0.62098320757
