Atom Charge
O1 -1.281433237
O2 -1.3837826364
N3 -1.0776920039
C4 0.1841337874
C5 0.5698978019
C6 -0.0367604146
C7 0.0157427301
C8 0.0166010288
C9 1.836874725
C10 0.0220840926
C11 0.024872493
C12 0.025238713
H13 -0.0444717078
H14 -0.0633099628
H15 -0.0255236291
H16 -0.0126959884
H17 -0.0323815468
H18 0.3346252027
H19 0.36383477997
H20 -0.0198235354
H21 -0.0200411266
H22 -0.0207100971
H23 0.62577208044
