Atom Charge
S1 0.006271124
S2 -0.03727393
O3 -1.2839973309
O4 -1.2802479071
O5 -1.3706439175
O6 -1.3828496709
N7 -1.0697080352
N8 -1.0751321609
C9 0.559543187
C10 0.5819402051
C11 0.063422882
C12 0.0343668188
C13 1.8354632967
C14 1.8520916476
H15 -0.0297512252
H16 -0.0017699571
H17 -0.033728181
H18 0.01581420031
H19 -0.0365305624
H20 -0.0033424337
H21 0.36258561228
H22 0.34013504077
H23 0.34102926561
H24 0.35816033764
H25 0.62980204698
H26 0.62726148223
