Atom Charge
O1 -1.2831928998
O2 -1.3821037255
N3 -1.1432504173
C4 0.5323990395
C5 0.166507823
C6 0.1842625201
C7 0.5473987604
C8 1.7976898177
H9 -0.0283553067
H10 -0.0505580205
H11 -0.0636638507
H12 -0.0669219951
H13 -0.0639189177
H14 -0.0781007619
H15 -0.0556451558
H16 0.36175598218
H17 0.62592616681
