Atom Charge
O1 -1.2398009001
O2 -1.3353296411
N3 -1.0543219263
C4 0.1344454198
C5 0.5105384538
C6 -0.0304353165
C7 -0.0005668674
C8 0.0004771211
C9 1.7767029675
C10 0.0065103193
C11 0.0091036556
C12 0.0080428009
H13 -0.0254009166
H14 -0.0429300894
H15 -0.0077019014
H16 0.00256373411
H17 -0.0156338518
H18 0.33652537342
H19 0.36389445751
H20 -0.0042078519
H21 -0.0043223684
H22 -0.0048646635
H23 0.61682206624
