Atom Charge
O1 -1.2173590602
O2 -1.2004233923
O3 -1.3113587557
N4 -1.0425915268
C5 0.1159100613
C6 0.4817167701
C7 -0.0183416297
C8 0.0015144364
C9 0.0014592841
C10 1.7420292228
C11 0.0079266308
C12 0.0305771993
C13 0.5358089771
H14 -0.0184719151
H15 -0.0354090483
H16 -0.0004750403
H17 0.01443039999
H18 -0.0032339379
H19 0.33705559974
H20 0.36239335096
H21 -0.010243508
H22 0.02447843438
H23 0.61142112445
H24 0.59042004553
