Atom Loc_index
O1 8.1072717
O2 8.1314664131
O3 8.2790196322
N4 6.4592327962
C5 3.4998521875
C6 3.5847663416
C7 3.9693001432
C8 2.8282631846
H9 0.42826307204
H10 0.43830579571
H11 0.42832894195
H12 0.42804313293
H13 0.41633997941
H14 0.17377249861
H15 0.18850326164
H16 0.084148671977
H17 0.072276621018
