Atom Charge
O1 -1.2832380049
O2 -1.3821043343
N3 -1.0696113536
N4 -1.0781511781
C5 0.189060966
C6 0.1799638595
C7 0.1892999689
C8 0.5618004447
C9 0.5766748514
C10 1.7925500828
H11 -0.0486682606
H12 -0.0905636949
H13 -0.0756827726
H14 -0.0571534624
H15 -0.0689645727
H16 -0.0952267494
H17 -0.0313128817
H18 -0.0958753357
H19 -0.0721315524
H20 0.35027543768
H21 0.33672523475
H22 0.3215484878
H23 0.32601059922
H24 0.62562643822
