Atom Charge
O1 -1.2261204851
O2 -1.2832855046
O3 -1.3800406038
N4 -1.0749606004
C5 0.6910577337
C6 0.5534023191
C7 0.2162824346
C8 1.8097137318
H9 -0.0407718519
H10 -0.0484269267
H11 -0.053478145
H12 -0.0444223112
H13 -0.0339843132
H14 0.36404386646
H15 0.3391447271
H16 0.5830729789
H17 0.62739420651
