Atom(A) Atom(B) Deloc_index
O1 O2 0.00021954678584
O1 O3 0.30615512598
O2 O3 9.4156085631e-05
O1 N4 0.011403435369
O2 N4 0.0004260252713
O3 N4 0.049192120941
O1 C5 0.0099144712179
O2 C5 0.0016339547843
O3 C5 0.025472565327
N4 C5 0.08351234863
O1 C6 0.083507043497
O2 C6 0.0013943661435
O3 C6 0.094705164442
N4 C6 0.99384190153
C5 C6 0.92145818748
O1 C7 0.018365540953
O2 C7 0.023476362777
O3 C7 0.0047911619821
N4 C7 0.016784247013
C5 C7 1.0007984418
C6 C7 0.045979144152
O1 C8 0.016080214458
O2 C8 0.017239721154
O3 C8 0.011160696636
N4 C8 0.0030644080279
C5 C8 0.053597892461
C6 C8 0.011478002117
C7 C8 1.3586040619
O1 C9 0.0054632257559
O2 C9 0.01524939854
O3 C9 0.00071255018981
N4 C9 0.0031784212486
C5 C9 0.05282058865
C6 C9 0.013139620749
C7 C9 1.3434848162
C8 C9 0.074408558013
O1 C10 0.84527110244
O2 C10 0.00014508686816
O3 C10 1.2226889609
N4 C10 0.069544970449
C5 C10 0.049759088659
C6 C10 0.86353926778
C7 C10 0.011098610269
C8 C10 0.0066579552178
C9 C10 0.001299703441
O1 C11 0.0034336153479
O2 C11 0.12343636635
O3 C11 0.0012884854652
N4 C11 0.00060389596916
C5 C11 0.0092454124762
C6 C11 0.0016084883389
C7 C11 0.071359802529
C8 C11 1.3877031365
C9 C11 0.097483618504
C10 C11 0.00052394185032
O1 C12 0.0015839269451
O2 C12 0.11521561041
O3 C12 0.00080575310083
N4 C12 0.00049201645582
C5 C12 0.0092831898077
C6 C12 0.0013707258853
C7 C12 0.070156823052
C8 C12 0.098063805373
C9 C12 1.4108342685
C10 C12 0.00057380694359
C11 C12 0.066152688138
O1 C13 0.00098864591172
O2 C13 0.91234166786
O3 C13 0.00032568164531
N4 C13 0.0012718909392
C5 C13 0.0047352127739
C6 C13 0.0042248902103
C7 C13 0.082804932158
C8 C13 0.072280933005
C9 C13 0.074640743509
C10 C13 0.00047502910822
C11 C13 1.3224735675
C12 C13 1.2995216727
O1 H14 0.0012635620338
O2 H14 0.00035614611372
O3 H14 0.014410079227
N4 H14 0.015676662059
C5 H14 0.92651252472
C6 H14 0.03740972374
C7 H14 0.038538663396
C8 H14 0.01257578407
C9 H14 0.0088865811833
C10 H14 0.0046909417853
C11 H14 0.00098378604121
C12 H14 0.0017159725804
C13 H14 0.001021420744
O1 H15 0.0016083429682
O2 H15 0.00062873303945
O3 H15 0.0043576977979
N4 H15 0.013380536037
C5 H15 0.93287082222
C6 H15 0.039524390636
C7 H15 0.040328852204
C8 H15 0.0099517775269
C9 H15 0.012016067746
C10 H15 0.0098781827003
C11 H15 0.001803271616
C12 H15 0.0010472378509
C13 H15 0.0018623840312
H14 H15 0.034972404869
O1 H16 0.022634366355
O2 H16 9.3907385139e-05
O3 H16 0.012041437082
N4 H16 0.056237452858
C5 H16 0.035942934674
C6 H16 0.90026472415
C7 H16 0.0064508753797
C8 H16 0.00060840155072
C9 H16 0.0070246984479
C10 H16 0.032564698657
C11 H16 0.00062481970659
C12 H16 0.00080910661155
C13 H16 0.00036056996232
H14 H16 0.010497222172
H15 H16 0.0038101356617
O1 H17 0.00099296470212
O2 H17 0.0021110697157
O3 H17 0.012110656349
N4 H17 0.00029220046335
C5 H17 0.0103488826
C6 H17 0.00072126353651
C7 H17 0.044083796828
C8 H17 0.94638298385
C9 H17 0.0092571575004
C10 H17 0.0019173655084
C11 H17 0.046379002605
C12 H17 0.0049291035949
C13 H17 0.0088826353649
H14 H17 0.0078129966047
H15 H17 0.00078496985577
H16 H17 0.00014516327471
O1 H18 0.00015805014245
O2 H18 0.001650887612
O3 H18 0.00020157544619
N4 H18 0.00042903998563
C5 H18 0.010348433976
C6 H18 0.0021490150471
C7 H18 0.044882112345
C8 H18 0.0094336680887
C9 H18 0.95385634464
C10 H18 0.00019909245321
C11 H18 0.005083408424
C12 H18 0.048410471249
C13 H18 0.0093464079656
H14 H18 0.00080294455702
H15 H18 0.0065105739763
H16 H18 0.0031980290696
H17 H18 0.0020493019747
O1 H19 0.0017099941842
O2 H19 3.590917517e-05
O3 H19 0.0036081788238
N4 H19 0.87201720508
C5 H19 0.0069833207075
C6 H19 0.022782464496
C7 H19 0.00060410502351
C8 H19 0.00025153989026
C9 H19 0.00015689877088
C10 H19 0.0093711297597
C11 H19 4.7827558291e-05
C12 H19 2.2835439192e-05
C13 H19 9.3712091091e-05
H14 H19 0.000531933109
H15 H19 0.0048983670721
H16 H19 0.001237367655
H17 H19 1.2633916054e-05
H18 H19 2.1875657353e-05
O1 H20 0.0012314947215
O2 H20 1.1135142968e-05
O3 H20 0.022073000325
N4 H20 0.84222161968
C5 H20 0.0035832237635
C6 H20 0.022369189666
C7 H20 0.00040358449747
C8 H20 8.5948563433e-05
C9 H20 0.00022494288938
C10 H20 0.003601486492
C11 H20 3.2808328736e-05
C12 H20 4.3383521464e-05
C13 H20 3.6461079478e-05
H14 H20 0.0029226204983
H15 H20 0.00031170242586
H16 H20 0.010155630438
H17 H20 1.7130202463e-05
H18 H20 7.2358874762e-05
H19 H20 0.016704152034
O1 H21 8.5250666995e-05
O2 H21 0.017051874587
O3 H21 6.593700247e-05
N4 H21 9.4158344285e-05
C5 H21 0.001416111135
C6 H21 0.00010771934166
C7 H21 0.0095657290783
C8 H21 0.046073167303
C9 H21 0.0056127466867
C10 H21 1.8175034733e-05
C11 H21 0.95826150597
C12 H21 0.0081488691569
C13 H21 0.04847997751
H14 H21 8.3404910561e-05
H15 H21 0.00031336545749
