Atom(A) Atom(B) Deloc_index
O1 O2 0.27777330123
O1 N3 0.012002949084
O2 N3 0.050394804541
O1 N4 1.5539466764e-05
O2 N4 3.8924140567e-05
N3 N4 4.4456497436e-05
O1 C5 0.0017755497784
O2 C5 0.0025892283531
N3 C5 0.018078041957
N4 C5 0.010445243156
O1 C6 0.016492435777
O2 C6 0.013892368617
N3 C6 0.06067979747
N4 C6 0.0016421857387
C5 C6 0.95926044823
O1 C7 0.00016619290619
O2 C7 0.0005132734249
N3 C7 0.0018186187397
N4 C7 0.070280266312
C5 C7 0.96321504405
C6 C7 0.042764335419
O1 C8 0.069429726483
O2 C8 0.080543479509
N3 C8 0.93253982535
N4 C8 0.0003325265111
C5 C8 0.036731026124
C6 C8 0.91928580113
C7 C8 0.0080571478691
O1 C9 5.0287196344e-05
O2 C9 0.00012776242831
N3 C9 0.00010766295983
N4 C9 0.9144695802
C5 C9 0.039863504327
C6 C9 0.0081629113205
C7 C9 0.9413299636
C8 C9 0.0013753021396
O1 C10 0.69230459509
O2 C10 1.0601229282
N3 C10 0.069490592531
N4 C10 9.5387103048e-05
C5 C10 0.0077622436521
C6 C10 0.04812794592
C7 C10 0.0013609762771
C8 C10 0.84926084001
C9 C10 0.000329395562
O1 H11 0.00037612684677
O2 H11 0.00015594506446
N3 H11 0.028530521569
N4 H11 0.00136277318
C5 H11 0.93735671019
C6 H11 0.039017590278
C7 H11 0.037149732785
C8 H11 0.0033219311745
C9 H11 0.0060885899148
C10 H11 0.000391904727
O1 H12 9.3943350988e-05
O2 H12 0.00035210396559
N3 H12 0.0013251631394
N4 H12 0.00093213892224
C5 H12 0.94334757005
C6 H12 0.04277071641
C7 H12 0.040110596135
C8 H12 0.0062784951641
C9 H12 0.0065545074433
C10 H12 0.00055501175636
H11 H12 0.040982658093
O1 H13 0.0010612308097
O2 H13 0.0046625150644
N3 H13 0.01111207465
N4 H13 6.3131998168e-05
C5 H13 0.037260620804
C6 H13 0.94128693856
C7 H13 0.007076142443
C8 H13 0.041476994814
C9 H13 0.00075492436598
C10 H13 0.0045024528488
H11 H13 0.0027907685823
H12 H13 0.010501333869
O1 H14 0.020306150182
O2 H14 0.00086327707093
N3 H14 0.009730338006
N4 H14 6.9811515816e-05
C5 H14 0.036414863749
C6 H14 0.94159599606
C7 H14 0.0063658976223
C8 H14 0.038981945583
C9 H14 0.0006544159787
C10 H14 0.0043958244834
H11 H14 0.0095641981607
H12 H14 0.0035248318104
H13 H14 0.040374421793
O1 H15 2.4247561513e-05
O2 H15 1.5477309106e-05
N3 H15 0.00057384530026
N4 H15 0.016274829674
