Atom(A) Atom(B) Deloc_index
O1 O2 0.012425595773
O1 O3 0.3087847521
O2 O3 0.00087512755276
O1 O4 0.026751268538
O2 O4 0.31044748671
O3 O4 0.0016912632524
O1 N5 0.012589905176
O2 N5 0.0028530921486
O3 N5 0.06215899796
O4 N5 0.0053783486214
O1 C6 0.081249629315
O2 C6 0.010525906971
O3 C6 0.099060897924
O4 C6 0.030553979055
N5 C6 1.0107124275
O1 C7 0.03389112366
O2 C7 0.095025494653
O3 C7 0.015041137726
O4 C7 0.10618962647
N5 C7 0.082460935468
C6 C7 0.93784842001
O1 C8 0.85946584372
O2 C8 0.00098608477447
O3 C8 1.263900489
O4 C8 0.0024228599796
N5 C8 0.062554796785
C6 C8 0.87850448236
C7 C8 0.042459314173
O1 C9 0.023986263284
O2 C9 0.8616916144
O3 C9 0.0012960290309
O4 C9 1.2556275093
N5 C9 0.011260913984
C6 C9 0.037933611078
C7 C9 0.91104073825
C8 C9 0.0026073027809
O1 H10 0.010107942934
O2 H10 0.0017479487617
O3 H10 0.018360101628
O4 H10 0.036613987484
N5 H10 0.063842295875
C6 H10 0.87436095305
C7 H10 0.035261555584
C8 H10 0.047654874134
C9 H10 0.0051123222411
O1 H11 0.010596592909
O2 H11 0.020561376745
O3 H11 0.0013929030942
O4 H11 0.015267614159
N5 H11 0.0096824787281
C6 H11 0.034461367463
C7 H11 0.92353217814
C8 H11 0.0063196833576
C9 H11 0.033677192245
H10 H11 0.010216393541
O1 H12 0.0041040544197
O2 H12 0.010348088531
O3 H12 0.0032858442712
O4 H12 0.020228202079
N5 H12 0.019426733408
C6 H12 0.034622342093
C7 H12 0.91679635552
C8 H12 0.008188665969
C9 H12 0.04764506413
H10 H12 0.0019598907955
H11 H12 0.031494692799
O1 H13 0.0016308107326
O2 H13 0.00054211548679
O3 H13 0.037400952975
O4 H13 0.00019959509945
N5 H13 0.81827667784
C6 H13 0.021035968603
C7 H13 0.0084805127003
C8 H13 0.0048409578174
C9 H13 0.0017143235951
H10 H13 0.0010281348864
H11 H13 0.00019009198042
H12 H13 0.0010050605222
O1 H14 0.0017268726741
O2 H14 0.00011416606971
O3 H14 0.0031976463837
O4 H14 0.00029694069546
N5 H14 0.87344350789
C6 H14 0.023893138279
C7 H14 0.0024677562153
C8 H14 0.0080086241814
C9 H14 0.00028157519306
H10 H14 0.0041613372539
H11 H14 0.00026872774092
H12 H14 0.0019141877828
H13 H14 0.015719214688
O1 H15 0.61732038518
O2 H15 0.00017879431028
O3 H15 0.018226399336
O4 H15 0.00066283798784
N5 H15 0.0016116077747
C6 H15 0.0092337119203
C7 H15 0.00097868761349
C8 H15 0.01145025471
C9 H15 0.00062039738433
H10 H15 0.00034385174153
H11 H15 0.00011855334034
H12 H15 9.1398049795e-05
H13 H15 8.7141306536e-05
H14 H15 0.00038329241285
O1 H16 8.6090195816e-05
O2 H16 0.62670444745
O3 H16 3.0122961708e-05
O4 H16 0.019601313609
N5 H16 0.00067024342234
C6 H16 0.0014223057399
C7 H16 0.0099266562661
C8 H16 4.3826521586e-05
C9 H16 0.011500446658
H10 H16 5.8932947821e-05
H11 H16 0.00068260132788
H12 H16 0.00044354243661
H13 H16 0.00013964978982
H14 H16 2.1009329242e-05
H15 H16 1.1732759729e-06
