Atom(A) Atom(B) Deloc_index
O1 O2 0.00012012500027
O1 O3 0.28235715922
O2 O3 5.4545460752e-05
O1 O4 0.00043069363305
O2 O4 0.28422630089
O3 O4 0.00040146387516
O1 N5 0.011108910817
O2 N5 0.00035605123836
O3 N5 0.053727676286
O4 N5 0.0010593775618
O1 C6 0.023449625392
O2 C6 0.009381198309
O3 C6 0.011673104406
O4 C6 0.029909045913
N5 C6 0.06563264734
O1 C7 0.073274693072
O2 C7 0.0015073092737
O3 C7 0.085353454579
O4 C7 0.0029586888283
N5 C7 0.95310680756
C6 C7 0.92835448527
O1 C8 0.0090882460754
O2 C8 0.084754872985
O3 C8 0.0038228588022
O4 C8 0.093225390057
N5 C8 0.021714665194
C6 C8 0.96689381111
C7 C8 0.041587906494
O1 C9 0.72850021235
O2 C9 0.00013648276938
O3 C9 1.1117516803
O4 C9 0.00062814359536
N5 C9 0.059334341398
C6 C9 0.039704313704
C7 C9 0.86291682403
C8 C9 0.0085492178466
O1 C10 0.00065820866757
O2 C10 0.73000940213
O3 C10 0.00039564683994
O4 C10 1.1130518591
N5 C10 0.001866600321
C6 C10 0.036122588664
C7 C10 0.0077446377654
C8 C10 0.90352561908
C9 C10 0.00089382773514
O1 H11 0.0024633941592
O2 H11 0.00096861416936
O3 H11 0.0025044502235
O4 H11 0.021115897764
N5 H11 0.01166605861
C6 H11 0.9352301037
C7 H11 0.038569216986
C8 H11 0.038732894468
C9 H11 0.0079954600515
C10 H11 0.0038695806573
O1 H12 0.019485546843
O2 H12 0.00069150253011
O3 H12 0.00070165437691
O4 H12 0.0084405764448
N5 H12 0.010644212216
C6 H12 0.93856239247
C7 H12 0.037249551186
C8 H12 0.039297418801
C9 H12 0.0019373194114
C10 H12 0.0028160367139
H11 H12 0.03531114512
O1 H13 0.012341113076
O2 H13 0.0004601718067
O3 H13 0.014810297611
O4 H13 0.00012798868604
N5 H13 0.068096289325
C6 H13 0.036996789853
C7 H13 0.90493545786
C8 H13 0.0088330313801
C9 H13 0.050318516594
C10 H13 0.0013676659007
H11 H13 0.0032815246971
H12 H13 0.0041523192739
O1 H14 0.00058154179794
O2 H14 0.01205422092
O3 H14 0.00085745097131
O4 H14 0.01440128871
N5 H14 0.031862080867
C6 H14 0.03215889149
C7 H14 0.0041827510926
C8 H14 0.9190533453
C9 H14 0.00058912336317
C10 H14 0.046192098435
H11 H14 0.0020634568819
H12 H14 0.0094459301915
H13 H14 0.00058669313976
O1 H15 0.015283849692
O2 H15 0.016038783492
O3 H15 0.0041843239541
O4 H15 0.013778019394
N5 H15 0.00098553008406
C6 H15 0.034651694742
C7 H15 0.0029341736366
C8 H15 0.93149609503
C9 H15 0.0047315765276
C10 H15 0.045111802815
H11 H15 0.0099941502078
H12 H15 0.0032791454579
H13 H15 0.00028628412884
H14 H15 0.033979060048
O1 H16 0.00098536626791
O2 H16 7.9597140679e-06
O3 H16 0.029248557524
O4 H16 7.3557110532e-05
N5 H16 0.82427547439
C6 H16 0.0068651649869
C7 H16 0.018657792419
C8 H16 0.00039827709832
C9 H16 0.0037925942871
C10 H16 4.6513302686e-05
H11 H16 0.00060370361928
H12 H16 0.0015763367712
H13 H16 0.0010194742457
H14 H16 0.0005003099713
H15 H16 2.2328983315e-05
O1 H17 0.0013606554279
O2 H17 9.0351711794e-06
O3 H17 0.0026347200482
O4 H17 3.7426943526e-05
N5 H17 0.87712579274
C6 H17 0.0018461231075
C7 H17 0.020588241191
C8 H17 0.00044143244226
C9 H17 0.0066408127947
C10 H17 4.1947713492e-05
H11 H17 0.0014733744539
H12 H17 0.00025594252943
H13 H17 0.0036967367604
H14 H17 0.00055231712823
H15 H17 6.0859544153e-05
H16 H17 0.015350774293
O1 H18 0.59351277414
O2 H18 1.674622089e-06
O3 H18 0.012642905876
O4 H18 4.0059774581e-06
N5 H18 0.0012343181596
C6 H18 0.00061777693722
C7 H18 0.0063602243446
C8 H18 7.8640860378e-05
C9 H18 0.0091535501545
C10 H18 2.9529528777e-06
H11 H18 4.1890066019e-05
H12 H18 0.00051100959496
H13 H18 0.00024602041262
H14 H18 4.8580901939e-06
H15 H18 8.9574256455e-05
H16 H18 4.5552673021e-05
H17 H18 0.00022073041384
O1 H19 5.230995977e-06
O2 H19 0.60025995939
O3 H19 5.5454756236e-06
O4 H19 0.013243249478
N5 H19 2.5481331055e-05
C6 H19 0.0012191375197
C7 H19 0.00026300337908
C8 H19 0.006765811664
C9 H19 1.8617224802e-05
C10 H19 0.0092294721458
H11 H19 3.4044726231e-05
H12 H19 2.4338078181e-05
H13 H19 8.7199682724e-05
H14 H19 0.00023300718484
H15 H19 0.00037911417966
H16 H19 1.1017848608e-06
H17 H19 3.8109616699e-07
H18 H19 2.416319844e-07
