Atom(A) Atom(B) Deloc_index
O1 O2 0.30277753207
O1 N3 0.013098087939
O2 N3 0.063441856274
O1 C4 0.014570224975
O2 C4 0.015689689025
N3 C4 0.072921630008
O1 C5 0.080565617243
O2 C5 0.09326615744
N3 C5 0.9923625007
C4 C5 0.91223509866
O1 C6 0.025123680772
O2 C6 0.0014871711997
N3 C6 0.011431928572
C4 C6 0.98326325326
C5 C6 0.04332248076
O1 C7 0.011085634692
O2 C7 0.0080306622883
N3 C7 0.021172524275
C4 C7 0.97990965989
C5 C7 0.044403098498
C6 C7 0.050037701392
O1 C8 0.83128924884
O2 C8 1.2350945518
N3 C8 0.060199518873
C4 C8 0.042638559604
C5 C8 0.87759036915
C6 C8 0.00239166823
C7 C8 0.014158060665
O1 H9 0.0019607911097
O2 H9 0.0034066072347
N3 H9 0.024699064062
C4 H9 0.91705060704
C5 H9 0.04130346981
C6 H9 0.041579733723
C7 H9 0.040804063684
C8 H9 0.0089157854637
O1 H10 0.015230083706
O2 H10 0.017011383063
N3 H10 0.068522549384
C4 H10 0.034703151478
C5 H10 0.892019211
C6 H10 0.012495135995
C7 H10 0.0094500528373
C8 H10 0.047679169601
H9 H10 0.0023460804072
O1 H11 0.0016241938868
O2 H11 0.00036777751565
N3 H11 0.0016663008976
C4 H11 0.040620430235
C5 H11 0.0084669975688
C6 H11 0.958555535
C7 H11 0.012064808562
C8 H11 0.00048618733678
H9 H11 0.0032482520047
H10 H11 0.010649036308
O1 H12 0.037509904775
O2 H12 0.0011557517305
N3 H12 0.00082724811056
C4 H12 0.038579565814
C5 H12 0.0026375963806
C6 H12 0.9397284027
C7 H12 0.007863772639
C8 H12 0.00079259819977
H9 H12 0.012135352412
H10 H12 0.00054022245744
H11 H12 0.037955472947
O1 H13 0.002724747276
O2 H13 0.00051519253492
N3 H13 0.0021906432089
C4 H13 0.04152037114
C5 H13 0.011190630932
C6 H13 0.95975949376
C7 H13 0.0077895655079
C8 H13 0.00063538278078
H9 H13 0.0047685041406
H10 H13 0.0012574627305
H11 H13 0.039191640922
H12 H13 0.036913089312
O1 H14 0.018488015511
O2 H14 0.0051498166595
N3 H14 0.0015009173607
C4 H14 0.04095937705
C5 H14 0.0038974284152
C6 H14 0.0084919898833
C7 H14 0.9483352361
C8 H14 0.0067734612066
H9 H14 0.012520834866
H10 H14 0.00035716704594
H11 H14 0.00085704061023
H12 H14 0.0057220188962
H13 H14 0.00049636998037
O1 H15 0.0010622963052
O2 H15 0.00098346162521
N3 H15 0.0018301920345
C4 H15 0.04090374979
C5 H15 0.01169045794
C6 H15 0.0073662784653
C7 H15 0.96020536285
C8 H15 0.0019902551793
H9 H15 0.0044701939821
H10 H15 0.0024017839048
H11 H15 0.00075475547127
H12 H15 0.00044559845265
H13 H15 0.0058492562989
H14 H15 0.038916037063
O1 H16 0.00064723309497
O2 H16 0.003504554017
N3 H16 0.029749504647
C4 H16 0.037536113103
C5 H16 0.0053002975732
C6 H16 0.011200716627
C7 H16 0.94405424366
C8 H16 0.001619900411
H9 H16 0.002659648907
H10 H16 0.00069872228993
H11 H16 0.0030837667366
H12 H16 0.00072339411304
H13 H16 0.00078748124003
H14 H16 0.036581691019
H15 H16 0.036581995935
O1 H17 0.001467489511
O2 H17 0.035278140993
N3 H17 0.82252469624
C4 H17 0.0078139044656
C5 H17 0.020752835941
C6 H17 0.0018344311508
C7 H17 0.0003619664986
C8 H17 0.0049334909623
H9 H17 0.0012159831331
H10 H17 0.0011520398979
H11 H17 0.00010001509083
H12 H17 8.4513448891e-05
H13 H17 0.00044751526275
H14 H17 2.4024888103e-05
H15 H17 6.6452519122e-05
H16 H17 0.0004331348853
O1 H18 0.0015722064817
O2 H18 0.0034972226087
N3 H18 0.87495833201
C4 H18 0.002303253301
C5 H18 0.023183830812
C6 H18 0.00032535652399
C7 H18 0.00062644096338
C8 H18 0.0073810667399
H9 H18 0.0023463320194
H10 H18 0.0042831657128
H11 H18 7.0157926067e-05
H12 H18 7.5335479338e-05
H13 H18 4.8588515462e-05
H14 H18 0.00014933088921
H15 H18 5.0591748081e-05
H16 H18 0.00061999120444
H17 H18 0.01585673398
O1 H19 0.61895652403
O2 H19 0.018596828133
N3 H19 0.001776600599
C4 H19 0.00033198145229
C5 H19 0.0085009313624
C6 H19 0.00062830187473
C7 H19 0.00011789446389
C8 H19 0.01127000747
H9 H19 0.00010769563825
H10 H19 0.00033184953731
H11 H19 2.4049896983e-05
H12 H19 0.00063884357783
H13 H19 0.00013812234891
H14 H19 0.00013336094486
H15 H19 7.9475415546e-06
H16 H19 8.345564097e-06
H17 H19 8.1726346648e-05
H18 H19 0.00028733251278
