Atom(A) Atom(B) Deloc_index
O1 O2 0.042973932883
O1 O3 0.0083124121619
O2 O3 0.30989647969
O1 N4 0.019699556379
O2 N4 0.015226040423
O3 N4 0.057468456801
O1 C5 0.08614947518
O2 C5 0.084468844757
O3 C5 0.097934740443
N4 C5 1.0089775191
O1 C6 0.90724748347
O2 C6 0.0096938973858
O3 C6 0.022311616526
N4 C6 0.080678135772
C5 C6 0.90487958121
O1 C7 0.022424501887
O2 C7 0.86115405315
O3 C7 1.2595464906
N4 C7 0.075603740569
C5 C7 0.86542568975
C6 C7 0.047874451668
O1 H8 0.0087075718411
O2 H8 0.022526021836
O3 H8 0.014205862454
N4 H8 0.054734246616
C5 H8 0.90167269399
C6 H8 0.035204804614
C7 H8 0.035908664201
O1 H9 0.076664216766
O2 H9 0.0017261560506
O3 H9 0.0043985189316
N4 H9 0.018091244072
C5 H9 0.039684551254
C6 H9 0.90967010002
C7 H9 0.0096586078903
H8 H9 0.0050552979016
O1 H10 0.065039855913
O2 H10 0.0012842104797
O3 H10 0.0088803230936
N4 H10 0.015307824581
C5 H10 0.036968452343
C6 H10 0.90345950459
C7 H10 0.0045797878317
H8 H10 0.010631790256
H9 H10 0.032462365049
O1 H11 0.00065966598448
O2 H11 0.0014973687415
O3 H11 0.021410458442
N4 H11 0.83986227012
C5 H11 0.022785652571
C6 H11 0.0037378758206
C7 H11 0.0039118763324
H8 H11 0.01041756293
H9 H11 0.00045117171096
H10 H11 0.0035467550993
O1 H12 0.0034448879576
O2 H12 0.00042661266804
O3 H12 0.0020316070651
N4 H12 0.87019103009
C5 H12 0.024109238912
C6 H12 0.0096187846735
C7 H12 0.0023939642839
H8 H12 0.0029564810389
H9 H12 0.00051345050605
H10 H12 0.0010121455911
H11 H12 0.0167889706
O1 H13 0.67708557493
O2 H13 0.0036007968911
O3 H13 0.00032107603893
N4 H13 0.00057581128753
C5 H13 0.0031740271285
C6 H13 0.015394967185
C7 H13 0.00037982554755
H8 H13 0.0020832339772
H9 H13 0.0012356547956
H10 H13 0.0093634909899
H11 H13 0.000141269337
H12 H13 3.2973387904e-05
O1 H14 0.00053569016011
O2 H14 0.62435150493
O3 H14 0.018702930661
N4 H14 0.0027593953414
C5 H14 0.0093968419186
C6 H14 0.00068418567342
C7 H14 0.011779262459
H8 H14 0.00069597707755
H9 H14 0.00032189352651
H10 H14 3.0330189281e-05
H11 H14 8.1557503303e-05
H12 H14 6.9132006807e-05
H13 H14 5.4062091206e-05
