Atom(A) Atom(B) Deloc_index
O1 O2 0.27801969992
O1 N3 0.0019115453009
O2 N3 0.043775733397
O1 N4 0.026533201054
O2 N4 0.022599997869
N3 N4 0.0013934721849
O1 N5 0.00015253462223
O2 N5 0.0018379904205
N3 N5 0.26153114902
N4 N5 0.00078039343413
O1 C6 0.0071284802073
O2 C6 0.02280101385
N3 C6 0.059804655798
N4 C6 0.071304089583
N5 C6 0.011604540693
O1 C7 0.07002721725
O2 C7 0.081070525236
N3 C7 0.0062246482797
N4 C7 0.92714654481
N5 C7 0.0029696392751
C6 C7 0.92251330595
O1 C8 0.00076852179748
O2 C8 0.0046154022156
N3 C8 0.97647330068
N4 C8 0.012550824752
N5 C8 0.14457496262
C6 C8 0.97883387901
C7 C8 0.045430264026
O1 C9 0.7036496317
O2 C9 1.0314007046
N3 C9 0.0062593309298
N4 C9 0.080264469838
N5 C9 0.00056519773883
C6 C9 0.036641484027
C7 C9 0.84013806303
C8 C9 0.0050655041645
O1 C10 0.00021875931313
O2 C10 0.00063410278714
N3 C10 0.15490680472
N4 C10 0.0024770420784
N5 C10 1.1042673999
C6 C10 0.041167818927
C7 C10 0.012356163743
C8 C10 1.4526134128
C9 C10 0.00061194782993
O1 C11 0.0001087169996
O2 C11 0.0012371011505
N3 C11 0.93807544545
N4 C11 0.00067280728016
N5 C11 1.2666060019
C6 C11 0.0079207633154
C7 C11 0.003021386931
C8 C11 0.093245821446
C9 C11 0.0002264310012
C10 C11 0.05382785919
O1 H12 0.00081935120029
O2 H12 0.018470955053
N3 H12 0.0087454939781
N4 H12 0.011056534039
N5 H12 0.0029319508074
C6 H12 0.93288233665
C7 H12 0.037331976928
C8 H12 0.042361667501
C9 H12 0.0027694022628
C10 H12 0.0099787571221
C11 H12 0.0018766510749
O1 H13 0.0014658952214
O2 H13 0.0025572733918
N3 H13 0.0089088779821
N4 H13 0.013142400103
N5 H13 0.001155534272
C6 H13 0.94163927121
C7 H13 0.038769836005
C8 H13 0.044900774862
C9 H13 0.0079084191612
C10 H13 0.0081589193841
C11 H13 0.0012855704584
H12 H13 0.037461667698
O1 H14 0.018067416376
O2 H14 0.0097870934666
N3 H14 0.00081727258228
N4 H14 0.056130279033
N5 H14 0.0004532935365
C6 H14 0.033406402398
C7 H14 0.9094503385
C8 H14 0.0088067304714
C9 H14 0.0374662064
C10 H14 0.0035012634417
C11 H14 0.00074718832297
H12 H14 0.008915958455
H13 H14 0.0029422066674
O1 H15 0.00075957987796
O2 H15 0.028476490611
N3 H15 0.73137208296
N4 H15 7.7049290477e-05
N5 H15 0.010185660455
C6 H15 0.0011844203747
C7 H15 0.00013744367951
C8 H15 0.013294269282
C9 H15 0.0015102052002
C10 H15 0.005788497437
C11 H15 0.011454994189
H12 H15 0.00045585943831
H13 H15 6.9237888686e-05
H14 H15 2.4059819925e-05
O1 H16 1.5523367487e-05
O2 H16 6.7431810766e-05
N3 H16 0.013253943476
N4 H16 0.00010571027075
N5 H16 0.059365757378
C6 H16 0.0029568760763
C7 H16 0.00055644953561
C8 H16 0.051751376152
C9 H16 5.0610996787e-05
C10 H16 0.95532502059
C11 H16 0.0075458088013
H12 H16 0.00045877512022
H13 H16 0.0028414995157
H14 H16 0.00019771034171
H15 H16 0.0010483081851
O1 H17 0.0011588545007
O2 H17 0.0027501689165
N3 H17 7.6402319647e-05
N4 H17 0.87045192082
N5 H17 1.6944281481e-05
C6 H17 0.0024665375119
C7 H17 0.019364337239
C8 H17 0.00024617464125
C9 H17 0.0082372571154
C10 H17 5.7118439471e-05
C11 H17 1.8300110376e-05
H12 H17 0.00025274102054
H13 H17 0.0020788823544
H14 H17 0.00262175821
H15 H17 9.4298770987e-06
H16 H17 3.7517839857e-06
O1 H18 0.00065651557896
O2 H18 0.0030315464213
N3 H18 6.2442242485e-05
N4 H18 0.87013355374
N5 H18 6.4002577562e-05
C6 H18 0.0051855292125
C7 H18 0.020117051922
C8 H18 0.00053012541371
C9 H18 0.0018927197016
C10 H18 0.00019227210392
C11 H18 4.8768921684e-05
H12 H18 0.004118680835
H13 H18 0.00039449408562
H14 H18 0.00849532926
H15 H18 3.717692812e-06
H16 H18 8.0899635576e-06
H17 H18 0.016797519675
O1 H19 6.8300665287e-06
O2 H19 4.1752075522e-05
N3 H19 0.065007232875
N4 H19 7.6372296105e-05
N5 H19 0.06869973366
C6 H19 0.0012879141505
C7 H19 0.00025514702002
C8 H19 0.011140076539
C9 H19 1.8735580497e-05
C10 H19 0.010195543438
C11 H19 0.91741652008
H12 H19 0.00018394603574
H13 H19 0.00038276381064
H14 H19 5.095142329e-05
H15 H19 0.0007324793202
H16 H19 0.0013611166277
H17 H19 3.3096689274e-06
H18 H19 3.8139376975e-06
O1 H20 0.5853304921
O2 H20 0.011115487797
N3 H20 2.0165448061e-05
N4 H20 0.00053174771496
N5 H20 6.2331349645e-06
C6 H20 0.00098446364019
C7 H20 0.0060773579448
C8 H20 3.4406901265e-05
C9 H20 0.0086884728699
C10 H20 2.4788622882e-05
C11 H20 9.8785390969e-06
H12 H20 4.030896255e-05
H13 H20 0.00024134864365
H14 H20 0.00051187944438
H15 H20 7.7755547294e-06
H16 H20 2.0285972537e-06
H17 H20 8.6446469905e-05
H18 H20 6.2642995143e-06
H19 H20 8.1455441477e-07
