Atom Charge
O1 -1.2781658656
O2 -1.3938870893
N3 -1.5170751501
N4 -1.0688296592
N5 -1.4237607181
C6 0.2299862201
C7 0.5644582536
C8 0.3918302978
C9 1.8292147857
C10 0.5889185521
C11 1.345063138
H12 -0.0386971333
H13 -0.047703183
H14 -0.0125308519
H15 0.47336710735
H16 -0.0005107426
H17 0.34844925132
H18 0.34447338462
H19 0.03673777314
H20 0.62811881677
