Atom Loc_index
O1 8.1842810609
O2 8.333542269
O3 8.3325243651
N4 6.477686779
N5 6.6763085365
C6 3.8605761897
C7 3.5643082571
C8 3.9115708463
C9 2.8284651225
C10 2.8347684645
H11 0.41306279864
H12 0.42589918713
H13 0.42459756504
H14 0.42818535788
H15 0.42675739983
H16 0.17834108709
H17 0.18994345796
H18 0.1564258766
H19 0.14990049828
H20 0.070770529308
