Atom(A) Atom(B) Deloc_index
O1 O2 0.28186138639
O1 N3 0.012662985301
O2 N3 0.045993711359
O1 C4 0.075112777741
O2 C4 0.085290423945
N3 C4 0.95150709943
O1 C5 0.019606324781
O2 C5 0.014000780774
N3 C5 0.059085508055
C4 C5 0.91280411878
O1 C6 0.0027026212938
O2 C6 0.0018938317598
N3 C6 0.079636726993
C4 C6 0.039423828382
C5 C6 0.95946810976
O1 C7 0.00084387751345
O2 C7 0.0050549114359
N3 C7 0.9240486008
C4 C7 0.030450152179
C5 C7 0.047186537465
C6 C7 0.94377151328
O1 C8 0.72793044872
O2 C8 1.1082085212
N3 C8 0.063730231251
C4 C8 0.86410661465
C5 C8 0.046672761009
C6 C8 0.0044460134808
C7 C8 0.0026861323814
O1 H9 0.014826073249
O2 H9 0.013466232048
N3 H9 0.059377995502
C4 H9 0.9118386617
C5 H9 0.032930633298
C6 H9 0.0025707151139
C7 H9 0.0065574437789
C8 H9 0.046737222739
O1 H10 0.0017510185794
O2 H10 0.0015928642753
N3 H10 0.0054673208807
C4 H10 0.038774778152
C5 H10 0.95688608938
C6 H10 0.037047975831
C7 H10 0.0080106748151
C8 H10 0.0035720072268
H9 H10 0.0075123675858
O1 H11 0.015566280036
O2 H11 0.0036561129348
N3 H11 0.004330930179
C4 H11 0.038766843155
C5 H11 0.9475264081
C6 H11 0.03804902439
C7 H11 0.0032983814435
C8 H11 0.011100300959
H9 H11 0.0049214210711
H10 H11 0.038930990676
O1 H12 0.00019165869314
O2 H12 0.00056579271096
N3 H12 0.011712037144
C4 H12 0.0077573940579
C5 H12 0.040153030282
C6 H12 0.958103551
C7 H12 0.037905872322
C8 H12 0.0007875861698
H9 H12 0.00069542519971
H10 H12 0.0014395519751
H11 H12 0.0063438996482
O1 H13 0.00040473523366
O2 H13 0.00038603708573
N3 H13 0.012032347127
C4 H13 0.0018859427787
C5 H13 0.040959284866
C6 H13 0.95060208246
C7 H13 0.039096533162
C8 H13 0.00046278320287
H9 H13 0.00015075320691
H10 H13 0.0062658160845
H11 H13 0.0086771910383
H12 H13 0.039093103108
O1 H14 0.00038198555713
O2 H14 0.0089562534885
N3 H14 0.071121261429
C4 H14 0.0027493159516
C5 H14 0.0051047109778
C6 H14 0.040135613482
C7 H14 0.92647035688
C8 H14 0.0013329308245
H9 H14 0.00091076179425
H10 H14 0.00064076548937
H11 H14 0.0021392532216
H12 H14 0.0046695576026
H13 H14 0.010085557185
O1 H15 0.00043266728668
O2 H15 0.0005074579386
N3 H15 0.060072966821
C4 H15 0.0086019011478
C5 H15 0.0090811885309
C6 H15 0.037106882521
C7 H15 0.93549902579
C8 H15 0.00083613955659
H9 H15 0.00081131615811
H10 H15 0.0016085224829
H11 H15 0.00053283329384
H12 H15 0.0014005415597
H13 H15 0.0050249841885
H14 H15 0.03920347457
O1 H16 0.00099199027722
O2 H16 0.022979903239
N3 H16 0.83372032554
C4 H16 0.01912645853
C5 H16 0.0061903380152
C6 H16 0.0074289035558
C7 H16 0.018188748179
C8 H16 0.0042690326369
H9 H16 0.0011856897612
H10 H16 0.00071312979566
H11 H16 0.00058609617855
H12 H16 0.0016065348846
H13 H16 0.00041615075565
H14 H16 0.0025316496145
H15 H16 0.00076088061619
O1 H17 0.5978479824
O2 H17 0.012737803933
N3 H17 0.00178822041
C4 H17 0.0063826705452
C5 H17 0.0003584062418
C6 H17 3.3752990125e-05
C7 H17 7.7164041484e-05
C8 H17 0.0094137702252
H9 H17 0.0003278838478
H10 H17 6.8508729928e-05
H11 H17 0.00014920504023
H12 H17 3.0083670495e-06
H13 H17 5.2610027368e-06
H14 H17 1.7770412766e-05
H15 H17 7.373040237e-05
H16 H17 5.3842222393e-05
