Atom(A) Atom(B) Deloc_index
S1 S2 1.3530145133
S1 O3 0.0025760439417
S2 O3 0.00065893758368
S1 O4 0.0043003661479
S2 O4 0.027524184764
O3 O4 3.0866056718e-06
S1 O5 0.047498080947
S2 O5 0.0050813422029
O3 O5 0.32316670284
O4 O5 1.7873298335e-05
S1 O6 0.0025667345042
S2 O6 0.018007418667
O3 O6 2.5977326062e-06
O4 O6 0.32681300969
O5 O6 2.7886275362e-05
S1 N7 0.026053744985
S2 N7 0.0053336737872
O3 N7 0.046141198196
O4 N7 4.4649604731e-05
O5 N7 0.023309701553
O6 N7 3.3331758011e-05
S1 N8 0.0050919288833
S2 N8 0.039480917024
O3 N8 1.1110019324e-05
O4 N8 0.01597184592
O5 N8 8.5870387054e-05
O6 N8 0.048115676809
N7 N8 0.00010211056345
S1 C9 0.076122901991
S2 C9 0.019085217292
O3 C9 0.08777871092
O4 C9 9.8866490385e-05
O5 C9 0.098932245227
O6 C9 5.7380804176e-05
N7 C9 1.0088222457
N8 C9 0.00029312729681
S1 C10 0.021947162465
S2 C10 0.070154452693
O3 C10 2.2404733572e-05
O4 C10 0.08854375815
O5 C10 0.00010861079372
O6 C10 0.10037437967
N7 C10 0.00020474666803
N8 C10 1.0091730142
C9 C10 0.00059907290499
S1 C11 1.0702339389
S2 C11 0.0920508075
O3 C11 0.010443360729
O4 C11 0.0005257056204
O5 C11 0.040894147807
O6 C11 0.00059196037508
N7 C11 0.082357120311
N8 C11 0.00039045195601
C9 C11 0.95332012799
C10 C11 0.001380212521
S1 C12 0.090313796293
S2 C12 1.0718253596
O3 C12 9.2898746092e-05
O4 C12 0.01084849285
O5 C12 0.0011680830175
O6 C12 0.032748794819
N7 C12 0.00045206088568
N8 C12 0.097349630141
C9 C12 0.0015019066682
C10 C12 0.94301500684
C11 C12 0.0056822568947
S1 C13 0.01248003322
S2 C13 0.00221780678
O3 C13 0.89945851317
O4 C13 7.9162018849e-06
O5 C13 1.3222491895
O6 C13 8.8699042784e-06
N7 C13 0.073441961863
N8 C13 5.4162644987e-05
C9 C13 0.86997424008
C10 C13 9.0198456144e-05
C11 C13 0.03961093369
C12 C13 0.00037664697235
S1 C14 0.0018817324094
S2 C14 0.025878808629
O3 C14 2.5335367435e-06
O4 C14 0.91707879015
O5 C14 1.4555553885e-05
O6 C14 1.297025341
N7 C14 2.8268503205e-05
N8 C14 0.077655307246
C9 C14 7.6251378745e-05
C10 C14 0.85946417561
C11 C14 0.00051999714973
C12 C14 0.049038122885
C13 C14 9.1826356755e-06
S1 H15 0.020599499938
S2 H15 0.03141763664
O3 H15 0.015475358519
O4 H15 6.7836620157e-05
O5 H15 0.015880338024
O6 H15 3.4361776084e-05
N7 H15 0.07020543201
N8 H15 0.00044205243578
C9 H15 0.87533000372
C10 H15 0.00053938433334
C11 H15 0.037455900944
C12 H15 0.0011216656209
C13 H15 0.040572939603
C14 H15 5.7123224994e-05
S1 H16 0.034880674841
S2 H16 0.0090873259767
O3 H16 1.1346718219e-05
O4 H16 0.022846334925
O5 H16 8.3586735062e-05
O6 H16 0.012526852265
N7 H16 0.0001783757637
N8 H16 0.053190245806
C9 H16 0.00053213141177
C10 H16 0.88153429946
C11 H16 0.001047485455
C12 H16 0.036712025122
C13 H16 3.3435064118e-05
C14 H16 0.029140866114
H15 H16 7.5526882459e-05
S1 H17 0.061665949184
S2 H17 0.019863293803
O3 H17 0.0022783157563
O4 H17 0.00010869795258
O5 H17 0.0036065410362
O6 H17 0.00014074938744
N7 H17 0.016974316834
N8 H17 0.00011340037899
C9 H17 0.03582216445
C10 H17 0.00042933397633
C11 H17 0.91812281855
C12 H17 0.0058848910941
C13 H17 0.009092479555
C14 H17 0.00024597472371
H15 H17 0.0018473926264
H16 H17 8.4970299767e-05
S1 H18 0.049354070517
S2 H18 0.020646747573
O3 H18 0.0016128777057
O4 H18 6.9935300317e-05
O5 H18 0.027511924693
O6 H18 0.00015427185617
N7 H18 0.010948020448
N8 H18 3.6645803188e-05
C9 H18 0.033869331181
C10 H18 7.9230374053e-05
C11 H18 0.90656546107
C12 H18 0.00061734725456
C13 H18 0.0063653027407
C14 H18 9.5404356156e-05
H15 H18 0.011134048478
H16 H18 4.0723480305e-05
H17 H18 0.028768795176
S1 H19 0.013313201528
S2 H19 0.062927322469
O3 H19 5.1103075342e-05
O4 H19 0.0021889909151
O5 H19 0.00010970977984
O6 H19 0.0046429593776
N7 H19 0.0001185752715
N8 H19 0.015863375839
C9 H19 0.0004613060803
C10 H19 0.036469682761
C11 H19 0.0055999346625
C12 H19 0.92246601301
C13 H19 0.00020569349699
C14 H19 0.010088085279
H15 H19 0.00010025876673
H16 H19 0.0029141507146
H17 H19 0.0080356956945
H18 H19 0.00060309403304
S1 H20 0.02158424541
S2 H20 0.051738658636
O3 H20 2.3759066967e-05
O4 H20 0.0017104418295
O5 H20 0.00035905684481
O6 H20 0.022872902276
N7 H20 3.8523591269e-05
N8 H20 0.012797596418
C9 H20 8.8444418597e-05
C10 H20 0.034357772645
C11 H20 0.000657706296
C12 H20 0.91075648067
C13 H20 4.5580252273e-05
C14 H20 0.0050337375369
H15 H20 2.7425917566e-05
H16 H20 0.011127145563
H17 H20 0.00070944843189
H18 H20 0.00016614168523
H19 H20 0.030286374192
S1 H21 0.0046817727367
S2 H21 0.00058198147714
O3 H21 0.022657820609
O4 H21 8.2705978737e-06
O5 H21 0.00097833773109
O6 H21 5.3206860309e-06
N7 H21 0.84283081351
N8 H21 1.6526132834e-05
C9 H21 0.022417612891
C10 H21 3.5301980119e-05
C11 H21 0.010202948752
C12 H21 5.1075532918e-05
C13 H21 0.0030619514007
C14 H21 4.3168712535e-06
H15 H21 0.0017340272382
H16 H21 3.3798648835e-05
H17 H21 0.00092830907521
H18 H21 0.0003206927584
H19 H21 7.5706721434e-06
H20 H21 3.0434346171e-06
S1 H22 0.0010921912468
S2 H22 0.00095816078291
O3 H22 0.0034301304944
O4 H22 5.0794673866e-06
O5 H22 0.0040074319318
O6 H22 3.5482421169e-06
N7 H22 0.86728675742
N8 H22 1.2279543215e-05
C9 H22 0.023982947499
C10 H22 2.6855711849e-05
C11 H22 0.0050586941569
C12 H22 5.3286396134e-05
C13 H22 0.0099427494805
C14 H22 4.604408393e-06
H15 H22 0.0029960536572
H16 H22 2.9153941597e-06
H17 H22 0.004780101448
H18 H22 0.00031181486257
H19 H22 2.6912990982e-05
H20 H22 8.5364246486e-06
H21 H22 0.016439548994
S1 H23 0.00032028417632
S2 H23 0.0013074165874
O3 H23 7.5365403356e-07
O4 H23 0.0018826743333
O5 H23 3.1823198582e-06
O6 H23 0.0048808783826
N7 H23 4.0573169763e-06
N8 H23 0.86408624888
C9 H23 1.1517709972e-05
C10 H23 0.023943395571
C11 H23 4.0780871345e-05
C12 H23 0.006138105344
C13 H23 2.1208875577e-06
C14 H23 0.010390132398
H15 H23 1.072913281e-05
H16 H23 0.0019301912059
H17 H23 2.0089227203e-05
H18 H23 7.2981718148e-06
H19 H23 0.0041915211573
H20 H23 0.00034008406131
H21 H23 4.7158117111e-07
H22 H23 5.6255645339e-07
S1 H24 0.00079641487433
S2 H24 0.00079531004822
O3 H24 8.8583427976e-07
O4 H24 0.0013159845317
O5 H24 6.3303825733e-06
O6 H24 0.01715993708
N7 H24 8.239026314e-06
N8 H24 0.84574726388
C9 H24 1.7916002152e-05
C10 H24 0.024302787764
C11 H24 5.6737134065e-05
C12 H24 0.0055124863379
C13 H24 2.4034262127e-06
C14 H24 0.0034691193549
H15 H24 8.0596405477e-06
H16 H24 0.01094740976
H17 H24 7.9821631846e-06
H18 H24 1.8826233561e-06
H19 H24 0.00036644951862
H20 H24 0.0033303334016
H21 H24 1.9388784945e-06
H22 H24 4.4328617679e-07
H23 H24 0.017278650018
S1 H25 0.00022045573935
S2 H25 4.1891203543e-05
O3 H25 0.6291438306
O4 H25 4.1419410728e-07
O5 H25 0.021853661161
O6 H25 2.9148579837e-07
N7 H25 0.0015620159527
N8 H25 5.1664322123e-07
C9 H25 0.0106728996
C10 H25 2.6450321775e-06
C11 H25 0.0016778309558
C12 H25 1.1082785003e-05
C13 H25 0.012511925905
C14 H25 4.9754650552e-07
H15 H25 0.0003856288934
H16 H25 1.5431502742e-06
H17 H25 0.00057175087885
H18 H25 8.0435650541e-05
H19 H25 1.2043717646e-05
H20 H25 1.6901207735e-06
H21 H25 0.00051698398846
H22 H25 0.00010567578563
H23 H25 8.733730855e-08
H24 H25 5.8247966532e-08
S1 H26 7.0229210558e-05
S2 H26 0.00043146174938
O3 H26 2.9807868643e-07
O4 H26 0.63339859481
O5 H26 7.2366758625e-07
O6 H26 0.021808013129
N7 H26 8.5980760328e-07
N8 H26 0.0014753153786
C9 H26 2.7886303912e-06
C10 H26 0.011199269797
C11 H26 1.1332436804e-05
C12 H26 0.0014418876735
C13 H26 6.8004525861e-07
C14 H26 0.012571089856
H15 H26 2.2306230698e-06
H16 H26 0.00079864639179
H17 H26 9.226125678e-06
H18 H26 1.3922888031e-06
H19 H26 0.00050632547769
H20 H26 6.453424079e-05
H21 H26 8.2326899072e-08
H22 H26 1.7999340849e-07
H23 H26 0.0004181351159
H24 H26 4.0610619124e-05
H25 H26 5.706199234e-08
