Atom(A) Atom(B) Deloc_index
O1 O2 0.3206106811
O1 N3 0.0018610340954
O2 N3 0.00032596470483
O1 N4 0.017635069041
O2 N4 0.064232953053
N3 N4 0.0011400498026
O1 C5 0.02134897628
O2 C5 0.0023734791486
N3 C5 0.16328717589
N4 C5 0.013745274817
O1 C6 0.012237620558
O2 C6 0.026012523513
N3 C6 0.015537629432
N4 C6 0.08351559992
C5 C6 1.022194244
O1 C7 0.026018919536
O2 C7 0.003536451668
N3 C7 0.12463089257
N4 C7 0.001743450661
C5 C7 1.1736749378
C6 C7 0.042699570141
O1 C8 0.08728976761
O2 C8 0.10045457262
N3 C8 0.0059812136992
N4 C8 1.0154434286
C5 C8 0.048876498017
C6 C8 0.9222674089
C7 C8 0.0071819217518
O1 C9 0.002850802944
O2 C9 0.00052689690329
N3 C9 1.083192496
N4 C9 0.00044209509119
C5 C9 0.067259012564
C6 C9 0.0086997217487
C7 C9 1.1883556988
C8 C9 0.0012638433275
O1 C10 0.0044264739929
O2 C10 0.0012040937952
N3 C10 1.1122296838
N4 C10 0.0030800992159
C5 C10 1.4648500058
C6 C10 0.058300629364
C7 C10 0.082301769092
C8 C10 0.018359405188
C9 C10 0.084049639581
O1 C11 0.015317516725
O2 C11 0.021503736489
N3 C11 0.014686438299
N4 C11 0.00024413202957
C5 C11 0.049959874683
C6 C11 0.0072726491529
C7 C11 1.2888123718
C8 C11 0.0011494726503
C9 C11 0.063748886562
C10 C11 0.034746753732
O1 C12 0.00077526583557
O2 C12 0.00079015140978
N3 C12 0.090682069619
N4 C12 0.00010011406449
C5 C12 0.0089019506456
C6 C12 0.0014597172249
C7 C12 0.055939781644
C8 C12 0.00024783038676
C9 C12 1.2938086572
C10 C12 0.02098283212
C11 C12 0.10172914703
O1 C13 0.91105516463
O2 C13 1.2901960226
N3 C13 0.00078799625692
N4 C13 0.082595470474
C5 C13 0.0093722307471
C6 C13 0.054331729821
C7 C13 0.0054486999486
C8 C13 0.87184470543
C9 C13 0.00035071501755
C10 C13 0.0015987140049
C11 C13 0.0057404948537
C12 C13 0.00016673839059
O1 C14 0.0022449771669
O2 C14 0.0028254823341
N3 C14 0.022153740419
N4 C14 0.00017432371626
C5 C14 0.025275307167
C6 C14 0.0012469987534
C7 C14 0.07353575302
C8 C14 0.00093323827412
C9 C14 0.07067681604
C10 C14 0.010585698139
C11 C14 1.4484131683
C12 C14 0.073735817393
C13 C14 0.000521009659
O1 C15 0.00077845523409
O2 C15 0.00061421218419
N3 C15 0.026938349737
N4 C15 8.3766295845e-05
C5 C15 0.0088007400146
C6 C15 0.00078107867843
C7 C15 0.071402464289
C8 C15 0.0003828364535
C9 C15 0.07519874263
C10 C15 0.033404736346
C11 C15 0.073664965495
C12 C15 1.4410451387
C13 C15 0.00021724764214
C14 C15 1.3324064324
O1 H16 0.0014235869448
O2 H16 0.01161479918
N3 H16 0.0034934710006
N4 H16 0.013650211348
C5 H16 0.040940742046
C6 H16 0.91676156941
C7 H16 0.0078066861622
C8 H16 0.038506307114
C9 H16 0.0006146532157
C10 H16 0.012203028452
C11 H16 0.0061698106258
C12 H16 0.00028206203765
C13 H16 0.0057615242358
C14 H16 0.00098196512286
C15 H16 0.00038730202243
O1 H17 0.0018701926935
O2 H17 0.0053630166367
N3 H17 0.0019145349904
N4 H17 0.023692834138
C5 H17 0.040258039797
C6 H17 0.9204560985
C7 H17 0.0092243081499
C8 H17 0.037814960897
C9 H17 0.0016100935836
C10 H17 0.012282674551
C11 H17 0.0007270398273
C12 H17 0.00036882794791
C13 H17 0.011098162417
C14 H17 0.00037498128665
C15 H17 0.0002320919848
H16 H17 0.033237639694
O1 H18 0.022318614694
O2 H18 0.015112894519
N3 H18 0.00054896543184
