Atom Loc_index
O1 8.3112386894
O2 8.4696351325
N3 6.4513157013
C4 3.5359963892
C5 3.8427183194
C6 3.8260067508
C7 3.5707586539
C8 2.7936926465
H9 0.45012595416
H10 0.46689413401
H11 0.4706831704
H12 0.47994785221
H13 0.47588782189
H14 0.49033750704
H15 0.47635088089
H16 0.17629489831
H17 0.066585897142
