Atom Loc_index
S1 14.622278073
S2 14.662689494
O3 8.3846274042
O4 8.3776771453
O5 8.5290183482
O6 8.5546401913
N7 6.5687870382
N8 6.5719882143
C9 3.4724802466
C10 3.4576571449
C11 3.8864887811
C12 3.9085129477
C13 2.749232695
C14 2.7366293239
H15 0.45917482015
H16 0.438721531
H17 0.46216005561
H18 0.42351475006
H19 0.4659268384
H20 0.43874273095
H21 0.17770705766
H22 0.19172108137
H23 0.19117632371
H24 0.18050199723
H25 0.062639037534
H26 0.063581085607
