Atom Loc_index
O1 8.033174043
O2 8.0685567027
O3 8.1901330122
N4 6.4401555572
C5 3.9165404893
C6 3.6008844228
C7 3.8888710189
C8 3.9654135889
C9 3.9657368349
C10 2.8378813439
C11 3.9901123562
C12 3.9766346433
C13 3.5419802309
H14 0.41177006414
H15 0.42552664606
H16 0.40508993415
H17 0.39942242053
H18 0.41374155036
H19 0.18902654744
H20 0.1753729082
H21 0.41733222735
H22 0.39566000253
H23 0.076187137809
H24 0.081580199626
