Atom(A) Atom(B) Deloc_index
O1 O2 0.30227154403
O1 N3 0.01330021926
O2 N3 0.060496486103
O1 N4 0.00095974419178
O2 N4 0.00018449841445
N3 N4 0.0014303745618
O1 N5 2.830823338e-05
O2 N5 4.7187509802e-06
N3 N5 3.7447504195e-05
N4 N5 0.20130437602
O1 N6 4.283452553e-05
O2 N6 1.8210664293e-05
N3 N6 4.3184122435e-05
N4 N6 0.19482969825
N5 N6 0.14897442345
O1 C7 0.02709816567
O2 C7 0.015373571152
N3 C7 0.071103833423
N4 C7 0.024588590499
N5 C7 0.00037147200449
N6 C7 0.00086525353029
O1 C8 0.010403465008
O2 C8 0.0057607833672
N3 C8 0.022998136247
N4 C8 0.074093227489
N5 C8 0.0014723004127
N6 C8 0.0040003571528
C7 C8 0.97506926269
O1 C9 0.081552300019
O2 C9 0.093793322457
N3 C9 0.99085067704
N4 C9 0.0024261635106
N5 C9 3.96724788e-05
N6 C9 0.00019494614437
C7 C9 0.93415256594
C8 C9 0.042391375708
O1 C10 0.0009329327966
O2 C10 0.000794952912
N3 C10 0.0020068797738
N4 C10 0.98895901115
N5 C10 0.017307558884
N6 C10 0.031148349765
C7 C10 0.044720752263
C8 C10 0.95901488651
C9 C10 0.010276343231
O1 C11 0.83356524671
O2 C11 1.2324403363
N3 C11 0.059919244399
N4 C11 0.00020348919552
N5 C11 3.0061355842e-06
N6 C11 2.5602783351e-05
C7 C11 0.043391842007
C8 C11 0.011623898727
C9 C11 0.8773547585
C10 C11 0.0016190254617
O1 C12 4.0080269616e-05
O2 C12 1.6370133601e-05
N3 C12 0.0001763637133
N4 C12 1.4008186586
N5 C12 0.96515447861
N6 C12 0.96955249376
C7 C12 0.0014132984256
C8 C12 0.0073124218847
C9 C12 0.00013577271661
C10 C12 0.034260700756
C11 C12 1.3933749349e-05
O1 H13 0.019741896983
O2 H13 0.00097245248158
N3 H13 0.011977817234
N4 H13 0.028299636617
N5 H13 0.00040734920692
N6 H13 0.00068861415097
C7 H13 0.92178601396
C8 H13 0.035813698564
C9 H13 0.037116050032
C10 H13 0.0032717446684
C11 H13 0.0022430259174
C12 H13 0.001447678563
O1 H14 0.0030242321717
O2 H14 0.0035665361284
N3 H14 0.014452702787
N4 H14 0.0028658843306
N5 H14 9.1585520248e-05
N6 H14 0.00013739190596
C7 H14 0.93456681959
C8 H14 0.039756083408
C9 H14 0.042078686718
C10 H14 0.0095298043525
C11 H14 0.0094754742922
C12 H14 0.00021122531086
H13 H14 0.034647746037
O1 H15 0.00084083005836
O2 H15 0.0012770091663
N3 H15 0.033914052051
N4 H15 0.012349834157
N5 H15 0.00051691304349
N6 H15 0.00017248689679
C7 H15 0.03857218774
C8 H15 0.93001717827
C9 H15 0.0049647247669
C10 H15 0.039587840447
C11 H15 0.0008038051481
C12 H15 0.0014297895519
H13 H15 0.011033514869
H14 H15 0.0026391633153
O1 H16 0.017134639129
O2 H16 0.006373060835
N3 H16 0.0012246314379
N4 H16 0.015093943935
N5 H16 0.0003295465163
N6 H16 0.000871409413
C7 H16 0.040275545739
C8 H16 0.92876314743
C9 H16 0.0039923835678
C10 H16 0.039454844918
C11 H16 0.0077524879089
C12 H16 0.00068357089859
H13 H16 0.0035229318826
H14 H16 0.012442011879
H15 H16 0.035181111087
O1 H17 0.015376345197
O2 H17 0.017866070007
N3 H17 0.06951374338
N4 H17 0.00017668177124
N5 H17 5.3886160395e-06
N6 H17 3.7003598044e-05
C7 H17 0.038108646591
C8 H17 0.010054427671
C9 H17 0.8967580264
C10 H17 0.0018577505302
C11 H17 0.049487331952
C12 H17 1.6680083946e-05
H13 H17 0.0045137388962
H14 H17 0.0035565223726
H15 H17 0.00069540625013
H16 H17 0.00039890634889
O1 H18 0.00052422715223
O2 H18 0.00030763543232
N3 H18 0.00016863276749
N4 H18 0.06827306146
N5 H18 0.0043592814174
N6 H18 0.02009854675
C7 H18 0.0090070841629
C8 H18 0.040792691656
C9 H18 0.0007965587835
C10 H18 0.90515106165
C11 H18 0.00042238488158
C12 H18 0.012428743015
H13 H18 0.00039722917177
H14 H18 0.0086836602131
H15 H18 0.0035032960617
H16 H18 0.011820197379
H17 H18 5.3604057418e-05
O1 H19 7.0271414155e-05
O2 H19 9.6895279425e-05
N3 H19 0.00019114553702
N4 H19 0.065547592175
N5 H19 0.0039137795612
N6 H19 0.01474647411
C7 H19 0.010844059002
C8 H19 0.041220634651
C9 H19 0.0020158168709
C10 H19 0.91449543348
C11 H19 0.00014220789077
C12 H19 0.013084763815
H13 H19 0.00046837902511
H14 H19 0.00087761977833
H15 H19 0.0042787612606
H16 H19 0.0037548013688
H17 H19 0.00060884391273
H18 H19 0.037936394275
O1 H20 0.0015265445969
O2 H20 0.036121462804
N3 H20 0.8237136178
N4 H20 0.00015784163451
N5 H20 3.0067541825e-06
N6 H20 7.3589482178e-06
C7 H20 0.0078029210263
C8 H20 0.00039029975445
C9 H20 0.020785792107
C10 H20 5.4265815166e-05
C11 H20 0.0050325943401
C12 H20 1.4792690566e-05
H13 H20 0.0018606373485
H14 H20 0.00074500464839
H15 H20 0.00053420751385
H16 H20 2.6334101337e-05
H17 H20 0.0012129937576
H18 H20 5.518475551e-06
H19 H20 1.0128996591e-05
O1 H21 0.001571774719
O2 H21 0.0032291636572
N3 H21 0.87796693299
N4 H21 5.4428060409e-05
N5 H21 1.4649433939e-06
N6 H21 1.9110727069e-06
C7 H21 0.0021086180268
C8 H21 0.00057513575498
C9 H21 0.023298048119
C10 H21 5.4315738141e-05
C11 H21 0.0072691401336
C12 H21 7.2401359793e-06
H13 H21 0.00034183496295
H14 H21 0.0015245414368
H15 H21 0.00065096130997
H16 H21 9.4843586021e-05
H17 H21 0.0045319104238
H18 H21 7.5329060199e-06
H19 H21 3.7606969983e-06
H20 H21 0.016035270996
O1 H22 0.62068395314
O2 H22 0.018038396451
N3 H22 0.0017418195818
N4 H22 9.9989221512e-06
N5 H22 9.9551908209e-07
N6 H22 7.6358063603e-07
C7 H22 0.00076758481086
C8 H22 0.00011463501087
C9 H22 0.0085525677755
C10 H22 6.9122228255e-06
C11 H22 0.011276563125
C12 H22 1.3759462398e-06
H13 H22 0.00052150568895
H14 H22 7.4325518674e-05
H15 H22 8.6770369185e-06
H16 H22 0.00011673640324
H17 H22 0.00033445315691
H18 H22 5.2701247633e-06
H19 H22 2.3862625613e-06
H20 H22 9.4068604209e-05
H21 H22 0.00029052030896
O1 H23 3.8327620073e-06
O2 H23 8.4345417449e-07
N3 H23 4.4116677315e-06
N4 H23 0.019992344673
N5 H23 0.82086320786
N6 H23 0.011587737133
C7 H23 4.2382915253e-05
C8 H23 0.00022307857809
C9 H23 3.8570630142e-06
C10 H23 0.0008286284179
C11 H23 7.3764981823e-07
C12 H23 0.016785291542
H13 H23 9.1329461268e-05
H14 H23 5.6303271925e-06
H15 H23 2.1227291656e-05
H16 H23 2.306199181e-05
H17 H23 1.6760519148e-06
H18 H23 0.00022678851088
H19 H23 0.00027357729299
H20 H23 4.3656029385e-07
H21 H23 2.1809400971e-07
H22 H23 3.8799294852e-08
O1 H24 9.7561090812e-07
O2 H24 4.2655292745e-07
N3 H24 5.5692138986e-06
N4 H24 0.018722301103
N5 H24 0.84350764
N6 H24 0.01002847218
C7 H24 6.472399289e-05
C8 H24 0.00013675281748
C9 H24 7.5655988266e-06
C10 H24 0.0021100404984
C11 H24 3.0898692389e-07
C12 H24 0.018410924263
H13 H24 6.5613555457e-05
H14 H24 5.775562607e-06
H15 H24 7.8119127129e-05
H16 H24 1.5980071555e-05
H17 H24 1.0008704203e-06
H18 H24 0.00029754745512
H19 H24 0.00092139265558
H20 H24 5.2835336405e-07
H21 H24 9.1347728208e-08
H22 H24 6.7691759368e-08
H23 H24 0.015144987829
O1 H25 2.5884603597e-06
O2 H25 1.1013196333e-06
N3 H25 1.199954267e-05
N4 H25 0.018836315664
N5 H25 0.012052168659
N6 H25 0.82831391023
C7 H25 0.00013280842429
C8 H25 0.00016820200737
C9 H25 3.6662463448e-05
C10 H25 0.0015245824683
C11 H25 1.7495032771e-06
C12 H25 0.017150944262
H13 H25 0.00013379295488
H14 H25 7.1358160847e-06
H15 H25 1.5187558329e-05
H16 H25 3.7273074932e-05
H17 H25 2.384538729e-06
H18 H25 0.00060071885414
H19 H25 0.00079786720793
H20 H25 2.5704023599e-06
H21 H25 5.1826001076e-07
H22 H25 3.3475287179e-08
H23 H25 0.00054775431761
H24 H25 0.00089551432811
O1 H26 1.433957487e-05
O2 H26 5.5245240592e-06
N3 H26 7.2705374794e-06
N4 H26 0.0080874613868
N5 H26 0.010154873137
N6 H26 0.80989794465
C7 H26 0.00019194241601
C8 H26 0.0022629744567
C9 H26 7.0058514589e-05
C10 H26 0.015194583968
C11 H26 1.2794780178e-05
C12 H26 0.016156688106
H13 H26 1.8861532163e-05
H14 H26 3.5532201959e-05
H15 H26 5.4452621315e-05
H16 H26 0.00036443780072
H17 H26 2.1799011954e-05
H18 H26 0.012721235043
H19 H26 0.0055363140789
H20 H26 4.959275579e-07
H21 H26 1.7937720588e-07
H22 H26 1.0759424297e-07
H23 H26 0.0017660741689
H24 H26 0.00040143277409
H25 H26 0.014971639542
