Atom Charge
O1 -1.1498707022
O2 -1.225828478
N3 -1.0301758755
C4 0.0849714359
C5 0.3904636049
C6 0.028667222
C7 0.0224405085
C8 1.6104450529
H9 -0.0169482065
H10 0.00022319093
H11 -0.0210284429
H12 0.01226319838
H13 -0.0140228855
H14 -0.0171838869
H15 -0.0133748077
H16 0.02111884645
H17 0.37721883824
H18 0.34160853291
H19 0.59841089185
