Atom Charge
O1 -1.172491588
O2 -1.2532242058
N3 -1.0303398647
C4 0.4389455282
C5 0.0461399561
C6 1.6596462347
H7 0.01424338452
H8 0.00349001369
H9 -0.0123731706
H10 -0.0056619458
H11 0.33781803737
H12 0.37167383861
H13 0.60376193466
