Atom Charge
O1 -1.1722469055
O2 -1.2563060428
N3 -1.0411260508
N4 -1.2636829677
N5 -1.1058715229
N6 -1.1443233331
C7 0.0812960913
C8 0.0828699293
C9 0.416683752
C10 0.4146143439
C11 1.6511192478
C12 1.6060864634
H13 0.01576171189
H14 -0.0333018338
H15 -0.0027064928
H16 -0.0250796061
H17 -0.0083383442
H18 -0.051089328
H19 -0.0332140618
H20 0.37656585508
H21 0.33865475557
H22 0.60270939457
H23 0.39559284267
H24 0.37184404964
H25 0.38818098197
H26 0.3948448329
