Atom Charge
O1 -1.1249868746
O2 -1.1215806639
O3 -1.1978446028
O4 -1.2042664555
N5 -1.0213514156
C6 0.0560507129
C7 0.3746275887
C8 0.0202828321
C9 1.5750739181
C10 1.5723747713
H11 0.02209650183
H12 0.02370013723
H13 0.01461286532
H14 0.06812114207
H15 0.03145104237
H16 0.37880841808
H17 0.34633296443
H18 0.59611033615
H19 0.59037233896
