Atom Charge
O1 -1.0945839441
O2 -1.0891254453
O3 -1.1790867503
N4 -0.9887980753
C5 0.0153907149
C6 0.3632816669
C7 -0.0158232642
C8 -0.0326380764
C9 -0.0300824585
C10 1.553044518
C11 -0.0429317297
C12 -0.0216750379
C13 0.4945496731
H14 0.02049397452
H15 0.00677069111
H16 0.03579924196
H17 0.0432839879
H18 0.02867826199
H19 0.33903010555
H20 0.35977866927
H21 0.02307943472
H22 0.05414407968
H23 0.58616198459
H24 0.57023764998
