Atom(A) Atom(B) Deloc_index
O1 O2 0.034010128503
O1 O3 0.0069015676245
O2 O3 0.2794284407
O1 N4 0.014533836795
O2 N4 0.011505958739
O3 N4 0.046260730088
O1 C5 0.079292720247
O2 C5 0.072757361144
O3 C5 0.084475224149
N4 C5 0.95049721901
O1 C6 0.795111099
O2 C6 0.0063012401637
O3 C6 0.016376466177
N4 C6 0.069714117757
C5 C6 0.89215254982
O1 C7 0.015814709507
O2 C7 0.71341083289
O3 C7 1.08228001
N4 C7 0.070181762643
C5 C7 0.84998489077
C6 C7 0.043490165956
O1 H8 0.0073655822535
O2 H8 0.019997424345
O3 H8 0.010821968139
N4 H8 0.056832482879
C5 H8 0.91287131244
C6 H8 0.033438595869
C7 H8 0.037700776374
O1 H9 0.075475683939
O2 H9 0.0011177384874
O3 H9 0.002938435892
N4 H9 0.015267261036
C5 H9 0.038599730197
C6 H9 0.91646474414
C7 H9 0.0080402163259
H8 H9 0.0043902060837
O1 H10 0.068003756103
O2 H10 0.00081491785321
O3 H10 0.0074576937393
N4 H10 0.013362007362
C5 H10 0.036272321024
C6 H10 0.91053228228
C7 H10 0.0035957585305
H8 H10 0.0088196614931
H9 H10 0.034340258962
O1 H11 0.00043137228703
O2 H11 0.00084874701503
O3 H11 0.01614709962
N4 H11 0.84675492682
C5 H11 0.019349203808
C6 H11 0.0027320634984
C7 H11 0.0028941252023
H8 H11 0.0085803183137
H9 H11 0.00034669930366
H10 H11 0.0028392429319
O1 H12 0.0023150731682
O2 H12 0.00025709367675
O3 H12 0.0015651006445
N4 H12 0.87750139873
C5 H12 0.021021564182
C6 H12 0.0077079455782
C7 H12 0.0018390181845
H8 H12 0.0025667098664
H9 H12 0.00042551676283
H10 H12 0.00082280217762
H11 H12 0.016174366312
O1 H13 0.65234060791
O2 H13 0.0024097488286
O3 H13 0.00018112884257
N4 H13 0.00035526150863
C5 H13 0.0021579290365
C6 H13 0.011672906945
C7 H13 0.00022573611297
H8 H13 0.0014821638649
H9 H13 0.0009408192928
H10 H13 0.0074288279113
H11 H13 7.8390588222e-05
H12 H13 1.7766540748e-05
O1 H14 0.00029418544443
O2 H14 0.59113401866
O3 H14 0.01167513605
N4 H14 0.0015683539058
C5 H14 0.0062156466872
C6 H14 0.00038624343412
C7 H14 0.0088847739158
H8 H14 0.00057720560465
H9 H14 0.00015083658383
H10 H14 1.5318072685e-05
H11 H14 3.4907472159e-05
H12 H14 2.8740028579e-05
H13 H14 3.6249104677e-05
