Atom(A) Atom(B) Deloc_index
O1 O2 0.28811453875
O1 N3 0.0022181961953
O2 N3 0.045647579726
O1 N4 0.029082135987
O2 N4 0.024650105065
N3 N4 0.0016583129283
O1 N5 0.00018153398811
O2 N5 0.0021352081768
N3 N5 0.25076229349
N4 N5 0.00091940194453
O1 C6 0.007817324942
O2 C6 0.025614103292
N3 C6 0.061194335372
N4 C6 0.075619059533
N5 C6 0.012606766278
O1 C7 0.074780542285
O2 C7 0.086526022116
N3 C7 0.0070628139215
N4 C7 0.95566436003
N5 C7 0.0031643142961
C6 C7 0.92870610813
O1 C8 0.00088812535943
O2 C8 0.0051879771788
N3 C8 1.0171180877
N4 C8 0.013975047736
N5 C8 0.13811038554
C6 C8 0.98826300693
C7 C8 0.046677831665
O1 C9 0.76328588917
O2 C9 1.1080391594
N3 C9 0.0074541830024
N4 C9 0.08084100557
N5 C9 0.00067189331338
C6 C9 0.037499576695
C7 C9 0.84909415636
C8 C9 0.0056815870124
O1 C10 0.00025020619794
O2 C10 0.00074550214802
N3 C10 0.15514297928
N4 C10 0.0028763557622
N5 C10 1.1608128382
C6 C10 0.043707625636
C7 C10 0.01343719517
C8 C10 1.4430340044
C9 C10 0.00066235963461
O1 C11 0.00014646598098
O2 C11 0.0014618498534
N3 C11 0.99538790482
N4 C11 0.00088488589956
N5 C11 1.3194481269
C6 C11 0.0092623663094
C7 C11 0.0037015854071
C8 C11 0.10201695221
C9 C11 0.00029280258087
C10 C11 0.062074407484
O1 H12 0.0009686324055
O2 H12 0.019651342746
N3 H12 0.0091885183133
N4 H12 0.01175306051
N5 H12 0.003138199959
C6 H12 0.92948326305
C7 H12 0.037291094019
C8 H12 0.041664251671
C9 H12 0.0030454032942
C10 H12 0.010688122222
C11 H12 0.0022346762558
O1 H13 0.0016241287969
O2 H13 0.0028756551118
N3 H13 0.009406619008
N4 H13 0.014013586483
N5 H13 0.0012380064495
C6 H13 0.93913343886
C7 H13 0.038740739244
C8 H13 0.043938967393
C9 H13 0.0084682416967
C10 H13 0.008737027026
C11 H13 0.0014737544727
H12 H13 0.035852999267
O1 H14 0.018874390344
O2 H14 0.010864296768
N3 H14 0.0008294200403
N4 H14 0.05462277558
N5 H14 0.00043686818278
C6 H14 0.034051443031
C7 H14 0.90615201942
C8 H14 0.0089969221574
C9 H14 0.036198584087
C10 H14 0.0036180594483
C11 H14 0.00082779818195
H12 H14 0.0095628128091
H13 H14 0.00303197417
O1 H15 0.00094057894023
O2 H15 0.030987523503
N3 H15 0.73367328126
N4 H15 0.0001005279491
N5 H15 0.01125847376
C6 H15 0.0014139205991
C7 H15 0.00017118381237
C8 H15 0.014486188471
C9 H15 0.0018082396287
C10 H15 0.0064292599914
C11 H15 0.012651061974
H12 H15 0.00051321216654
H13 H15 8.0774301971e-05
H14 H15 2.9837317099e-05
O1 H16 1.7849021011e-05
O2 H16 8.1076515645e-05
N3 H16 0.013584757249
N4 H16 0.00012212812573
N5 H16 0.057581766166
C6 H16 0.0032745584365
C7 H16 0.00058468433177
C8 H16 0.050696042162
C9 H16 5.6920540715e-05
C10 H16 0.95299255016
C11 H16 0.0085398266376
H12 H16 0.00047753355213
H13 H16 0.003021713505
H14 H16 0.00021044049283
H15 H16 0.0011745134307
O1 H17 0.0013323329129
O2 H17 0.003227301915
N3 H17 9.250786444e-05
N4 H17 0.86705625587
N5 H17 2.1304028459e-05
C6 H17 0.0028048540372
C7 H17 0.02082621127
C8 H17 0.00028118529594
C9 H17 0.0087732482821
C10 H17 7.2495568988e-05
C11 H17 2.5960110866e-05
H12 H17 0.00027650183416
H13 H17 0.0022476150832
H14 H17 0.0028249748798
H15 H17 1.2302437683e-05
H16 H17 4.7338233287e-06
O1 H18 0.00075768620236
O2 H18 0.0033025892857
N3 H18 7.7921516333e-05
N4 H18 0.86626617277
N5 H18 8.0242501462e-05
C6 H18 0.0058920691479
C7 H18 0.02159832678
C8 H18 0.00060287084398
C9 H18 0.002114409316
C10 H18 0.00023485298616
C11 H18 6.686463017e-05
H12 H18 0.0044528843052
H13 H18 0.00043168202202
H14 H18 0.0091314536747
H15 H18 4.3654785864e-06
H16 H18 9.8079688569e-06
H17 H18 0.017047440542
O1 H19 8.6543611811e-06
O2 H19 4.6222331767e-05
N3 H19 0.063339992643
N4 H19 9.5745202402e-05
N5 H19 0.066067616339
C6 H19 0.0014513213639
C7 H19 0.0002923224136
C8 H19 0.011902905722
C9 H19 2.2043934691e-05
C10 H19 0.011461329064
C11 H19 0.91839495661
H12 H19 0.00020995102373
H13 H19 0.00044461936084
H14 H19 5.3714158909e-05
H15 H19 0.00081141739876
H16 H19 0.0014720819803
H17 H19 4.3660967115e-06
H18 H19 4.9035737401e-06
O1 H20 0.59933125672
O2 H20 0.013228498702
N3 H20 2.7978876801e-05
N4 H20 0.00061312238902
N5 H20 8.256792425e-06
C6 H20 0.0011911783154
C7 H20 0.0071795496007
C8 H20 4.3779910598e-05
C9 H20 0.0096719758379
C10 H20 3.3367054778e-05
C11 H20 1.5327293252e-05
H12 H20 5.0457536541e-05
H13 H20 0.00029785488862
H14 H20 0.00055674030461
H15 H20 1.075081348e-05
H16 H20 2.643598904e-06
H17 H20 0.0001116888217
H18 H20 8.0967373645e-06
H19 H20 1.2003026787e-06
