Atom Loc_index
O1 8.0869403084
O2 8.2383813786
N3 6.3948557987
N4 6.443346014
N5 6.4689529602
C6 3.8846181344
C7 3.5924226369
C8 3.6705057946
C9 2.8304170249
C10 3.6670829342
C11 3.2498402684
H12 0.41366391102
H13 0.42169479288
H14 0.40235461217
H15 0.13123211016
H16 0.40614268443
H17 0.18356403491
H18 0.18468776914
H19 0.38927696113
H20 0.073396832995
