Atom Charge
O1 -1.240906099
O2 -1.3295872441
N3 -1.0630169917
C4 0.5169812629
C5 0.13101982
C6 1.7629954788
H7 -0.0097455524
H8 -0.0223430431
H9 -0.0393826956
H10 -0.0323633134
H11 0.33587763269
H12 0.37359756061
H13 0.61796821218
