Atom(A) Atom(B) Deloc_index
O1 O2 0.31366685196
O1 N3 0.014471893206
O2 N3 0.064028281125
O1 N4 0.0011579211832
O2 N4 0.00022768098339
N3 N4 0.0017443577763
O1 N5 3.9748618483e-05
O2 N5 6.2108833982e-06
N3 N5 4.8912007521e-05
N4 N5 0.20580641605
O1 N6 5.6270647186e-05
O2 N6 2.5173169902e-05
N3 N6 6.073103495e-05
N4 N6 0.19865404061
N5 N6 0.15301438248
O1 C7 0.029426463975
O2 C7 0.017229431061
N3 C7 0.074205355639
N4 C7 0.026614117922
N5 C7 0.00045249976158
N6 C7 0.0010271517985
O1 C8 0.011399310068
O2 C8 0.0062422898565
N3 C8 0.02523274004
N4 C8 0.07666784464
N5 C8 0.0016816402445
N6 C8 0.0045605802221
C7 C8 0.97930840982
O1 C9 0.085117230611
O2 C9 0.097502775046
N3 C9 1.005667206
N4 C9 0.0026359618869
N5 C9 4.9747838634e-05
N6 C9 0.00024073502535
C7 C9 0.93626695866
C8 C9 0.043676249423
O1 C10 0.0010494816038
O2 C10 0.00089513467991
N3 C10 0.002229241279
N4 C10 1.0048216468
N5 C10 0.018993926304
N6 C10 0.033956925628
C7 C10 0.046559613036
C8 C10 0.96365275596
C9 C10 0.011052209521
O1 C11 0.87803544035
O2 C11 1.2799230276
N3 C11 0.06108766781
N4 C11 0.00024174116415
N5 C11 3.9484830097e-06
N6 C11 3.4375993178e-05
C7 C11 0.044864847911
C8 C11 0.012944029137
C9 C11 0.88204712131
C10 C11 0.0018711359165
O1 C12 5.2942219847e-05
O2 C12 2.0999065894e-05
N3 C12 0.00023211432939
N4 C12 1.4302302935
N5 C12 0.99327239691
N6 C12 1.0012470634
C7 C12 0.0016623332641
C8 C12 0.0080880344483
C9 C12 0.00016512948258
C10 C12 0.037919421243
C11 C12 1.8073253204e-05
O1 H13 0.020647523416
O2 H13 0.0011245275429
N3 H13 0.01289062973
N4 H13 0.029907618106
N5 H13 0.00045960347808
N6 H13 0.00078003796062
C7 H13 0.91604039808
C8 H13 0.036220599769
C9 H13 0.037107216666
C10 H13 0.0035987454664
C11 H13 0.002433056239
C12 H13 0.0015810538072
O1 H14 0.0033268063201
O2 H14 0.0040410713805
N3 H14 0.015146880391
N4 H14 0.0031403251291
N5 H14 0.00011362772731
N6 H14 0.00016651728474
C7 H14 0.93009329537
C8 H14 0.040204907813
C9 H14 0.042006422657
C10 H14 0.010192013551
C11 H14 0.0099671502725
C12 H14 0.00024150515663
H13 H14 0.033821495578
O1 H15 0.00094242210231
O2 H15 0.0013553969978
N3 H15 0.0360381824
N4 H15 0.013215526073
N5 H15 0.00059332752965
N6 H15 0.00020625149792
C7 H15 0.038800778383
C8 H15 0.92491251636
C9 H15 0.0053680155168
C10 H15 0.039912040937
C11 H15 0.00089123185149
C12 H15 0.0016205612959
H13 H15 0.011675169666
H14 H15 0.0027311306268
O1 H16 0.017984616705
O2 H16 0.0065089323356
N3 H16 0.0013570397631
N4 H16 0.015916920944
N5 H16 0.00040378400636
N6 H16 0.0010023225055
C7 H16 0.040436093606
C8 H16 0.92368974216
C9 H16 0.0042588095259
C10 H16 0.039676385503
C11 H16 0.0086527688669
C12 H16 0.00075732163444
H13 H16 0.0036691851816
H14 H16 0.013173881765
H15 H16 0.034255493993
O1 H17 0.016367727507
O2 H17 0.019605983579
N3 H17 0.070571242058
N4 H17 0.00021327410664
N5 H17 7.9526289663e-06
N6 H17 4.7883619133e-05
C7 H17 0.038595938172
C8 H17 0.010621741507
C9 H17 0.89093233918
C10 H17 0.0020403738034
C11 H17 0.049685821888
C12 H17 2.2301766305e-05
H13 H17 0.0046288890693
H14 H17 0.0036806211381
H15 H17 0.00079692695529
H16 H17 0.00043802434235
O1 H18 0.00062985572836
O2 H18 0.00037449182248
N3 H18 0.00020737081247
N4 H18 0.068059439745
N5 H18 0.0049733781872
N6 H18 0.02148713291
