Atom(A) Atom(B) Deloc_index
O1 O2 0.049506581947
O1 O3 0.0057814399429
O2 O3 0.30951412708
O1 N4 0.018546225259
O2 N4 0.01519214602
O3 N4 0.056767838539
O1 C5 0.88212582142
O2 C5 0.0093173057992
O3 C5 0.016654570666
N4 C5 0.068761007583
O1 C6 0.086618762954
O2 C6 0.083888253365
O3 C6 0.096007333016
N4 C6 1.0083223248
C5 C6 0.88752023736
O1 C7 0.090615800909
O2 C7 0.0014379251941
O3 C7 0.016703893688
N4 C7 0.025512236936
C5 C7 0.96171928456
C6 C7 0.040033255519
O1 C8 0.020803060532
O2 C8 0.85905190983
O3 C8 1.2581684573
N4 C8 0.075528475021
C5 C8 0.045268060001
C6 C8 0.86744728245
C7 C8 0.0066549456812
O1 H9 0.010380701872
O2 H9 0.022897584915
O3 H9 0.014403061089
N4 H9 0.055227434098
C5 H9 0.034494616201
C6 H9 0.89918143415
C7 H9 0.0091385336426
C8 H9 0.036839250832
O1 H10 0.07587454963
O2 H10 0.0017493798318
O3 H10 0.0036878479422
N4 H10 0.015919168268
C5 H10 0.89482416449
C6 H10 0.040082824585
C7 H10 0.038762568345
C8 H10 0.0093281389291
H9 H10 0.0058261674907
O1 H11 0.014696953843
O2 H11 0.0001948353039
O3 H11 0.00093815569663
N4 H11 0.025432798961
C5 H11 0.039800823314
C6 H11 0.0027410344264
C7 H11 0.94835965476
C8 H11 0.00051312423797
H9 H11 0.0004112911714
H10 H11 0.0037203299017
O1 H12 0.017372103582
O2 H12 0.00055249268055
O3 H12 0.0017579973818
N4 H12 0.0029755637844
C5 H12 0.040258997934
C6 H12 0.011164538463
C7 H12 0.95119295633
C8 H12 0.0011638463347
H9 H12 0.001906532638
H10 H12 0.0034526125911
H11 H12 0.035560234527
O1 H13 0.011958524728
O2 H13 0.00087543614968
O3 H13 0.028556098744
N4 H13 0.0017842511591
C5 H13 0.039270693862
C6 H13 0.0051196012315
C7 H13 0.93983811294
C8 H13 0.0043735304531
H9 H13 0.00036470543499
H10 H13 0.012164393961
H11 H13 0.035357360452
H12 H13 0.035092861643
O1 H14 0.0006858823132
O2 H14 0.0014436627513
O3 H14 0.020747897321
N4 H14 0.83384163011
C5 H14 0.0018991673932
C6 H14 0.022365242433
C7 H14 0.007306400903
C8 H14 0.0040364793209
H9 H14 0.0099655269074
H10 H14 0.00032392123767
H11 H14 0.0068878339418
H12 H14 0.0010856464196
H13 H14 0.0010530233503
O1 H15 0.0029744888487
O2 H15 0.00042156044433
O3 H15 0.0020249908634
N4 H15 0.87048213763
C5 H15 0.0089631364394
C6 H15 0.024307511235
C7 H15 0.0017806302822
C8 H15 0.0023281163444
H9 H15 0.0033613813611
H10 H15 0.00041119071961
H11 H15 0.0013693528221
H12 H15 0.00020585212614
H13 H15 0.00010019927727
H14 H15 0.016327395184
O1 H16 0.67259033454
O2 H16 0.0073324960049
O3 H16 0.00034386512016
N4 H16 0.0004984078565
C5 H16 0.014126693439
C6 H16 0.0041286753137
C7 H16 0.0089499219328
C8 H16 0.00046021311122
H9 H16 0.0030436728362
H10 H16 0.00089382559079
H11 H16 0.002497539286
H12 H16 0.00057969290296
H13 H16 0.00032405947074
H14 H16 0.00011804269424
H15 H16 3.735837518e-05
O1 H17 0.00067571225433
O2 H17 0.62377739267
O3 H17 0.018880023953
N4 H17 0.0028279000207
C5 H17 0.00064965774493
C6 H17 0.0092789282747
C7 H17 3.9834753045e-05
C8 H17 0.011752915024
H9 H17 0.00070620943303
H10 H17 0.00031130957183
H11 H17 1.6210145971e-05
H12 H17 1.8035504282e-05
H13 H17 2.5907618934e-05
H14 H17 8.164011487e-05
H15 H17 6.5664671968e-05
H16 H17 0.00012563662308
