Atom(A) Atom(B) Deloc_index
O1 O2 0.053044167056
O1 O3 0.0064742660275
O2 O3 0.32264133262
O1 N4 0.020733364061
O2 N4 0.016948711347
O3 N4 0.061237499392
O1 C5 0.90991921357
O2 C5 0.010755369512
O3 C5 0.018302730366
N4 C5 0.071956906631
O1 C6 0.08928110805
O2 C6 0.087562259189
O3 C6 0.099651190875
N4 C6 1.021806275
C5 C6 0.88782101314
O1 C7 0.094431760656
O2 C7 0.0017429140321
O3 C7 0.018190115095
N4 C7 0.027815573315
C5 C7 0.96753658509
C6 C7 0.041610366196
O1 C8 0.023296318375
O2 C8 0.90340130022
O3 C8 1.3033110483
N4 C8 0.07860030067
C5 C8 0.046773909771
C6 C8 0.87096763309
C7 C8 0.0075513989022
O1 H9 0.011007816966
O2 H9 0.023882076172
O3 H9 0.015820483441
N4 H9 0.055081857909
C5 H9 0.034963397092
C6 H9 0.89392322593
C7 H9 0.0098187781175
C8 H9 0.036616993648
O1 H10 0.076944431218
O2 H10 0.0020840870156
O3 H10 0.0042492258999
N4 H10 0.016951339477
C5 H10 0.88962191811
C6 H10 0.040400658461
C7 H10 0.039627427096
C8 H10 0.010005395686
H9 H10 0.0060937091565
O1 H11 0.015857749789
O2 H11 0.00024912556241
O3 H11 0.0010536210757
N4 H11 0.026838580309
C5 H11 0.040114367933
C6 H11 0.0029876780523
C7 H11 0.9444737869
C8 H11 0.00058834229089
H9 H11 0.00046627089188
H10 H11 0.0038596597096
O1 H12 0.018273257109
O2 H12 0.00071400565325
O3 H12 0.0019672749694
N4 H12 0.0032852775096
C5 H12 0.040450645646
C6 H12 0.011913950175
C7 H12 0.94759968136
C8 H12 0.0013731722627
H9 H12 0.0020699856439
H10 H12 0.0035738917101
H11 H12 0.03482541255
O1 H13 0.012747087505
O2 H13 0.00099147424367
O3 H13 0.029776978523
N4 H13 0.0019417907485
C5 H13 0.039570073411
C6 H13 0.005529152777
C7 H13 0.93569657816
C8 H13 0.0048560065121
H9 H13 0.00040188992271
H10 H13 0.012955177887
H11 H13 0.034665554464
H12 H13 0.034451727592
O1 H14 0.00082817391895
O2 H14 0.0017633008199
O3 H14 0.022853594406
N4 H14 0.83153588463
C5 H14 0.0021039580158
C6 H14 0.023307306249
C7 H14 0.0080138489701
C8 H14 0.0044438081009
H9 H14 0.010587138441
H10 H14 0.0003496660226
H11 H14 0.0072621922702
H12 H14 0.0011868155445
H13 H14 0.0011500428491
O1 H15 0.0034175117998
O2 H15 0.00050514450326
O3 H15 0.0022207999243
N4 H15 0.86853660406
C5 H15 0.0095614553688
C6 H15 0.025152424406
C7 H15 0.0020424980177
C8 H15 0.0025509364892
H9 H15 0.003509535718
H10 H15 0.00044183099895
H11 H15 0.001436622838
H12 H15 0.00024838117657
H13 H15 0.00011388325534
H14 H15 0.016494128201
O1 H16 0.67925175527
O2 H16 0.0082775824082
O3 H16 0.00043304922583
N4 H16 0.00058729841912
C5 H16 0.015050656867
C6 H16 0.0046116329097
C7 H16 0.0098568085279
C8 H16 0.00053948222824
H9 H16 0.0033710999721
H10 H16 0.0009627489339
H11 H16 0.0028693799377
H12 H16 0.00063255215621
H13 H16 0.00036450857561
H14 H16 0.00014243896218
H15 H16 4.8745824839e-05
O1 H17 0.0008632302811
O2 H17 0.63285482838
O3 H17 0.02224027371
N4 H17 0.0035054468515
C5 H17 0.00080182839284
C6 H17 0.010592929334
C7 H17 5.4098033059e-05
C8 H17 0.012787168123
H9 H17 0.0007495128494
H10 H17 0.00042050762891
H11 H17 2.2762421768e-05
H12 H17 2.5540148857e-05
H13 H17 3.7097470815e-05
H14 H17 0.00011171825228
H15 H17 9.1598488351e-05
H16 H17 0.00013953535769
