Atom Charge
O1 -1.2207134752
O2 -1.310364406
N3 -1.0394758675
C4 0.1097229959
C5 0.4680511626
C6 0.1114810399
C7 0.1154572831
C8 0.1188559977
C9 1.6988445714
H10 -0.0356246203
H11 -0.0062307513
H12 -0.0511280289
H13 -0.0431670949
H14 -0.0463808487
H15 -0.0124618864
H16 -0.0416736836
H17 -0.0443888771
H18 -0.0383410582
H19 -0.0396320024
H20 0.35482727141
H21 0.34023494207
H22 0.61177001528
