Atom Charge
O1 -1.1496159184
O2 -1.2310303969
N3 -0.9995057803
C4 0.4074677684
C5 1.6050488273
H6 0.03595098082
H7 0.03593974952
H8 0.34897624476
H9 0.34903548253
H10 0.59802462563
