Atom Charge
O1 -1.2631058567
O2 -1.3583950946
N3 -1.1170948345
C4 0.5031926366
C5 0.144047923
C6 0.1605998733
C7 0.5128618296
C8 1.769727088
H9 -0.0192332086
H10 -0.0404275784
H11 -0.0527675776
H12 -0.0560545215
H13 -0.0532389464
H14 -0.0679083553
H15 -0.0456423448
H16 0.36220051845
H17 0.62146300814
