Atom Charge
S1 0.00673511
S2 -0.038303775
O3 -1.3033616012
O4 -1.2997938309
O5 -1.3941249253
O6 -1.406167239
N7 -1.0815918344
N8 -1.0874466773
C9 0.5916343326
C10 0.6152045109
C11 0.0840102699
C12 0.053517762
C13 1.8628881346
C14 1.8798730051
H15 -0.0390511793
H16 -0.0104668459
H17 -0.0439053242
H18 0.00704227121
H19 -0.0464747531
H20 -0.0125549898
H21 0.36209140651
H22 0.33929969079
H23 0.33999677924
H24 0.35774206438
H25 0.63413840316
H26 0.63170622464
