Atom Charge
O1 -1.2402318208
O2 -1.3325590439
N3 -1.0746633922
N4 -1.3965303886
N5 -1.1577440135
N6 -1.2075576078
C7 0.1440939183
C8 0.1471796931
C9 0.4918749572
C10 0.5107662427
C11 1.7540562345
C12 1.805918793
H13 -0.0092781603
H14 -0.0623771491
H15 -0.0301330008
H16 -0.0546768386
H17 -0.0347594596
H18 -0.0812591924
H19 -0.062557459
H20 0.37857829183
H21 0.33623817495
H22 0.61670264406
H23 0.39777571005
H24 0.37296288751
H25 0.39029360812
H26 0.39787421988
