Atom Loc_index
O1 8.0935899186
O2 8.0903218902
O3 8.2442172115
N4 6.4510483669
C5 3.5956696772
C6 3.5640219585
C7 2.8382445493
H8 0.42110269916
H9 0.42508089532
H10 0.41513940994
H11 0.17568920179
H12 0.18725654226
H13 0.085685448908
H14 0.074078592997
