Atom Charge
O1 -1.280710818
O2 -1.3811619385
N3 -1.0641222871
C4 0.1604225461
C5 0.1626501303
C6 0.5486546641
C7 0.1972262769
C8 0.1986840438
C9 1.8219872957
H10 -0.0875252141
H11 -0.0586636854
H12 -0.0842517092
H13 -0.0283618402
H14 -0.0641986845
H15 -0.0788910856
H16 -0.0704167224
H17 -0.0606874577
H18 -0.0717470889
H19 -0.0736296346
H20 0.33321987154
H21 0.35649531317
H22 0.62423741109
