Atom Loc_index
S1 14.659131082
O2 8.171011281
O3 8.3271665119
N4 6.5013174139
C5 3.8577117276
C6 3.5727283422
C7 3.967712267
C8 2.81321212
C9 4.040556194
H10 0.43449539492
H11 0.44015215399
H12 0.41323969054
H13 0.39756721775
H14 0.42998406079
H15 0.16690426513
H16 0.19053199194
H17 0.42712596256
H18 0.41896069464
H19 0.4263318944
H20 0.070025445987
