Atom Loc_index
O1 8.2104435844
O2 8.2278084339
O3 8.3713218677
O4 8.3798209306
N5 6.527473505
C6 3.5460794125
C7 3.8675320081
C8 2.7868497723
C9 2.7766823274
H10 0.4069336206
H11 0.41456125581
H12 0.41940712509
H13 0.16346808934
H14 0.18961274407
H15 0.067358229093
H16 0.069758308381
