Atom Loc_index
O1 8.0541383221
O2 8.1965689113
N3 6.2656757998
C4 3.6254564093
C5 3.9318880901
C6 3.9209444618
C7 3.6960982613
C8 2.8664931469
H9 0.40781402212
H10 0.42070660065
H11 0.42141164942
H12 0.43003972808
H13 0.42727478887
H14 0.44159492462
H15 0.42973328238
H16 0.17419024949
H17 0.075876004924
