Atom(A) Atom(B) Deloc_index
O1 O2 0.039643611352
O1 O3 0.0044147617744
O2 O3 0.2794422936
O1 N4 0.013687762369
O2 N4 0.01155989378
O3 N4 0.045892925172
O1 C5 0.77849067948
O2 C5 0.0060712574563
O3 C5 0.011941803808
N4 C5 0.060523146083
O1 C6 0.08074748417
O2 C6 0.072025799715
O3 C6 0.082868176965
N4 C6 0.95036473606
C5 C6 0.88059471774
O1 C7 0.080203141142
O2 C7 0.00080682203008
O3 C7 0.012530752594
N4 C7 0.019103789277
C5 C7 0.94053842912
C6 C7 0.034823946355
O1 C8 0.014959657425
O2 C8 0.71309388811
O3 C8 1.0829789322
N4 C8 0.070381593883
C5 C8 0.0415155741
C6 C8 0.85115779581
C7 C8 0.0043859660745
O1 H9 0.0089825128155
O2 H9 0.02033889497
O3 H9 0.010938048078
N4 H9 0.057459634907
C5 H9 0.033107935559
C6 H9 0.91077713987
C7 H9 0.0072535167016
C8 H9 0.038906906384
O1 H10 0.075323636719
O2 H10 0.0010956466357
O3 H10 0.0023946469032
N4 H10 0.013411744457
C5 H10 0.90615292376
C6 H10 0.039551483744
C7 H10 0.036126895035
C8 H10 0.0077372374989
H9 H10 0.0052383262115
O1 H11 0.011877858296
O2 H11 9.7983166609e-05
O3 H11 0.00068853345832
N4 H11 0.021859779869
C5 H11 0.039785137255
C6 H11 0.002099903473
C7 H11 0.95522895111
C8 H11 0.0003433074558
H9 H11 0.00028923045791
H10 H11 0.0034364062843
O1 H12 0.015145565876
O2 H12 0.00026374012092
O3 H12 0.0012819570217
N4 H12 0.0022120526437
C5 H12 0.040452350648
C6 H12 0.0090310186184
C7 H12 0.95739197369
C8 H12 0.00072705435444
H9 H12 0.0014802123865
H10 H12 0.0031632266046
H11 H12 0.038946025792
O1 H13 0.010124956362
O2 H13 0.00059810046749
O3 H13 0.025311210703
N4 H13 0.0014131624808
C5 H13 0.03904418936
C6 H13 0.0040060522909
C7 H13 0.94811470587
C8 H13 0.0030534315171
H9 H13 0.00027878768206
H10 H13 0.010072141571
H11 H13 0.038418319526
H12 H13 0.038049541179
O1 H14 0.00040420523657
O2 H14 0.00082703656555
O3 H14 0.015802103201
N4 H14 0.84149508473
C5 H14 0.001359594271
C6 H14 0.019042465676
C7 H14 0.0053844589066
C8 H14 0.0030108621765
H9 H14 0.0082943201676
H10 H14 0.00026127907715
H11 H14 0.0060021593346
H12 H14 0.00082328786828
H13 H14 0.00082060589938
O1 H15 0.0020199167878
O2 H15 0.00025753878445
O3 H15 0.0015828099374
N4 H15 0.87838322406
C5 H15 0.0072456185088
C6 H15 0.021204353579
C7 H15 0.0011597547588
C8 H15 0.0017922005909
H9 H15 0.0029365519397
H10 H15 0.00034096092677
H11 H15 0.0011942029715
H12 H15 0.00011802135812
H13 H15 6.881709949e-05
H14 H15 0.015775176075
O1 H16 0.64869535338
O2 H16 0.0051427533246
O3 H16 0.00018191754818
N4 H16 0.00030792548237
C5 H16 0.01117936141
C6 H16 0.0028764846437
C7 H16 0.0066075685374
C8 H16 0.00028405232965
H9 H16 0.0022616558381
H10 H16 0.00070673592736
H11 H16 0.0016615279891
H12 H16 0.00045590217774
H13 H16 0.00023786748936
H14 H16 6.5171531872e-05
H15 H16 1.7713068861e-05
O1 H17 0.00038214119322
O2 H17 0.59084633771
O3 H17 0.011783745278
N4 H17 0.0016040337389
C5 H17 0.00036215613894
C6 H17 0.0061315304536
C7 H17 1.7208784326e-05
C8 H17 0.0089495051359
H9 H17 0.00058472507658
H10 H17 0.00013896921704
H11 H17 6.3194643163e-06
H12 H17 6.7676181452e-06
H13 H17 9.873050714e-06
H14 H17 3.477134302e-05
H15 H17 2.7475413158e-05
H16 H17 8.9016440825e-05
