Atom Charge
O1 -1.1977303878
O2 -1.2846119492
N3 -1.0253325537
N4 -1.0313666936
C5 0.1003878828
C6 0.0937679829
C7 0.1008274039
C8 0.4505173141
C9 0.4447269184
C10 1.6687917405
H11 -0.0101582459
H12 -0.0477450689
H13 -0.0347683289
H14 -0.017452413
H15 -0.0285460289
H16 -0.0522812455
H17 0.00422910602
H18 -0.0558599216
H19 -0.032287083
H20 0.35158833917
H21 0.34053575783
H22 0.32593189647
H23 0.33034508648
H24 0.60710669921
