Atom Charge
O1 -1.3004251959
O2 -1.2771384145
O3 -1.4081446266
N4 -1.0894814653
C5 0.2164097678
C6 0.600593886
C7 -0.0159822338
C8 0.0295685964
C9 0.0270671771
C10 1.8612023134
C11 0.0649100278
C12 0.0894987636
C13 0.5411971411
H14 -0.0570643089
H15 -0.0767627537
H16 -0.0365935066
H17 -0.0139100928
H18 -0.034633065
H19 0.33328923323
H20 0.36216435504
H21 -0.0439850598
H22 -0.0057608729
H23 0.62942226454
H24 0.60540964934
