Atom Loc_index
O1 8.3757747639
O2 8.3892626888
O3 8.5423759109
O4 8.5576008693
N5 6.5929256166
C6 3.76568417
C7 3.4792587525
C8 3.8081849457
C9 2.7642155547
C10 2.7647159955
H11 0.46876559752
H12 0.46948891167
H13 0.47943266618
H14 0.42061891925
H15 0.45965514279
H16 0.16474561504
H17 0.19100719424
H18 0.062806595179
H19 0.064439368626
