Atom Charge
O1 -1.2393986682
O2 -1.3327467736
N3 -1.0419816095
C4 0.1323668039
C5 0.1181796475
C6 0.4912018851
C7 0.1348683033
C8 0.1360147465
C9 1.763265241
H10 -0.0653302773
H11 -0.0387748728
H12 -0.0627145812
H13 -0.0104394961
H14 -0.0429471332
H15 -0.0572108828
H16 -0.0493057286
H17 -0.0403934766
H18 -0.0499888121
H19 -0.0523549696
H20 0.33502361838
H21 0.35684896926
H22 0.6152352021
