Atom(A) Atom(B) Deloc_index
O1 O2 0.28114065818
O1 N3 0.002006385501
O2 N3 0.044375403471
O1 N4 0.027328574168
O2 N4 0.023248605958
N3 N4 0.001473541622
O1 N5 0.00016102417808
O2 N5 0.0019272747155
N3 N5 0.25784122429
N4 N5 0.0008212009062
O1 C6 0.0073486309716
O2 C6 0.023703436437
N3 C6 0.060294435788
N4 C6 0.072650010158
N5 C6 0.011917429762
O1 C7 0.071631016354
O2 C7 0.082939178155
N3 C7 0.0064932665262
N4 C7 0.93731062827
N5 C7 0.0030288866944
C6 C7 0.92470207407
O1 C8 0.00080463272934
O2 C8 0.0047912588487
N3 C8 0.99001200514
N4 C8 0.012986554461
N5 C8 0.14218032232
C6 C8 0.98201671709
C7 C8 0.045813817229
O1 C9 0.72281856511
O2 C9 1.0568502857
N3 C9 0.0066365989476
N4 C9 0.080274037932
N5 C9 0.00059760898369
C6 C9 0.036890973206
C7 C9 0.84346218087
C8 C9 0.0052486005093
O1 C10 0.00022837249122
O2 C10 0.00066827116357
N3 C10 0.15508067856
N4 C10 0.0025982010592
N5 C10 1.12403919
C6 C10 0.042019781571
C7 C10 0.012705493168
C8 C10 1.4494441925
C9 C10 0.00062661820427
O1 C11 0.00011997332098
O2 C11 0.0013070027201
N3 C11 0.95746727104
N4 C11 0.00073683356105
N5 C11 1.285011603
C6 C11 0.0083570445111
C7 C11 0.003238951482
C8 C11 0.096247361902
C9 C11 0.00024647140904
C10 C11 0.056543647217
O1 H12 0.00086471695551
O2 H12 0.018835859037
N3 H12 0.0088856080631
N4 H12 0.011266867804
N5 H12 0.002993299971
C6 H12 0.93201770323
C7 H12 0.03729030723
C8 H12 0.042083646848
C9 H12 0.0028529095739
C10 H12 0.010202122426
C11 H12 0.0019914847845
O1 H13 0.0015153876051
O2 H13 0.0026558518109
N3 H13 0.0090660249235
N4 H13 0.013406192947
N5 H13 0.001178202518
C6 H13 0.9410165149
C7 H13 0.038726935184
C8 H13 0.044530176802
C9 H13 0.0080825653842
C10 H13 0.0083373863449
C11 H13 0.0013450191856
H12 H13 0.03688160519
O1 H14 0.018319200788
O2 H14 0.010121312905
N3 H14 0.00082029680641
N4 H14 0.055544106628
N5 H14 0.00044632159347
C6 H14 0.033611107007
C7 H14 0.90859690134
C8 H14 0.0088565790122
C9 H14 0.036975293877
C10 H14 0.0035365225183
C11 H14 0.00077416278609
H12 H14 0.0091196253901
H13 H14 0.0029674490814
O1 H15 0.00081455041007
O2 H15 0.029262019943
N3 H15 0.73212902061
N4 H15 8.3984308624e-05
N5 H15 0.010512518902
C6 H15 0.0012557221759
C7 H15 0.00014795930626
C8 H15 0.013674749896
C9 H15 0.0016054017696
C10 H15 0.005992976153
C11 H15 0.011841780019
H12 H15 0.0004732377499
H13 H15 7.2794079112e-05
H14 H15 2.5822167856e-05
O1 H16 1.6218466175e-05
O2 H16 7.1519853834e-05
N3 H16 0.013356720494
N4 H16 0.00011044129947
N5 H16 0.058682847389
C6 H16 0.0030573858646
C7 H16 0.00056505167544
C8 H16 0.051350526651
C9 H16 5.2468044186e-05
C10 H16 0.95471147823
C11 H16 0.007864216859
H12 H16 0.00046421531024
H13 H16 0.0028967249042
H14 H16 0.00020139085845
H15 H16 0.0010880657885
O1 H17 0.0012108684515
O2 H17 0.0028985310344
N3 H17 8.128398419e-05
N4 H17 0.86924912422
N5 H17 1.8208902757e-05
C6 H17 0.0025720230768
C7 H17 0.019863780834
C8 H17 0.00025686777618
C9 H17 0.0084046810914
C10 H17 6.1652859149e-05
C11 H17 2.051837159e-05
H12 H17 0.00025997498353
H13 H17 0.0021305045098
H14 H17 0.0026852424469
H15 H17 1.0299315147e-05
H16 H17 4.0375895003e-06
O1 H18 0.00068773373235
O2 H18 0.003114965387
N3 H18 6.7073595074e-05
N4 H18 0.86876478288
N5 H18 6.8717156203e-05
C6 H18 0.0054134762235
C7 H18 0.020619408308
C8 H18 0.00055249236939
C9 H18 0.0019606897767
C10 H18 0.00020510721315
C11 H18 5.4138528018e-05
H12 H18 0.0042207038366
H13 H18 0.00040588211987
H14 H18 0.0086951280088
H15 H18 3.9131426489e-06
H16 H18 8.5927134025e-06
H17 H18 0.016875166723
O1 H19 7.3722623751e-06
O2 H19 4.3118730456e-05
N3 H19 0.064445539242
N4 H19 8.2182866862e-05
N5 H19 0.067776149786
C6 H19 0.0013403976843
C7 H19 0.00026713933287
C8 H19 0.011388517649
C9 H19 1.9744818351e-05
C10 H19 0.01060816148
C11 H19 0.917847527
H12 H19 0.00019212205569
H13 H19 0.00040183125301
H14 H19 5.1847933015e-05
H15 H19 0.0007576298755
H16 H19 0.0013967027514
H17 H19 3.6208512388e-06
H18 H19 4.1382350338e-06
O1 H20 0.59000432268
O2 H20 0.011756225784
N3 H20 2.2419927556e-05
N4 H20 0.00055621722031
N5 H20 6.8062379125e-06
C6 H20 0.0010481230325
C7 H20 0.0064220714804
C8 H20 3.7170955137e-05
C9 H20 0.0089944456486
C10 H20 2.7292805731e-05
C11 H20 1.1413834892e-05
H12 H20 4.3304968527e-05
H13 H20 0.00025847470527
H14 H20 0.0005259035767
H15 H20 8.6441655432e-06
H16 H20 2.2100251758e-06
H17 H20 9.3896570675e-05
H18 H20 6.8045323595e-06
H19 H20 9.2389881578e-07
