Atom Loc_index
O1 8.2540963482
O2 8.4191678526
O3 8.4139697909
N4 6.5102512838
N5 6.7476585857
C6 3.5195266915
C7 3.8720655602
C8 2.7763764427
C9 2.7900259291
H10 0.44257344291
H11 0.44045806738
H12 0.42291952206
H13 0.17787385677
H14 0.19053801585
H15 0.15463273784
H16 0.14794117363
H17 0.066284751262
