Atom(A) Atom(B) Deloc_index
O1 O2 0.2987710853
O1 N3 0.01149552419
O2 N3 0.056857394904
O1 C4 0.082763209662
O2 C4 0.091946252029
N3 C4 0.98933343515
O1 C5 0.020970750331
O2 C5 0.021083247623
N3 C5 0.082504164874
C4 C5 0.94598678141
O1 C6 0.81352782414
O2 C6 1.2108024608
N3 C6 0.061515836576
C4 C6 0.87123222703
C5 C6 0.055411241912
O1 H7 0.019748161146
O2 H7 0.013487725757
N3 H7 0.059404338191
C4 H7 0.90211540022
C5 H7 0.038328736518
C6 H7 0.038836196387
O1 H8 0.015686863554
O2 H8 0.0010661380327
N3 H8 0.018253565447
C4 H8 0.036755738894
C5 H8 0.95522345334
C6 H8 0.0038145951785
H7 H8 0.0029535795001
O1 H9 0.0028222821942
O2 H9 0.0045802485616
N3 H9 0.011299115473
C4 H9 0.040161945719
C5 H9 0.95816127022
C6 H9 0.010782135058
H7 H9 0.003811536384
H8 H9 0.037021829286
O1 H10 0.0011877724689
O2 H10 0.0068036913667
N3 H10 0.013405563944
C4 H10 0.040066059223
C5 H10 0.95625434704
C6 H10 0.0061226129768
H7 H10 0.011619204424
H8 H10 0.036705137445
H9 H10 0.038484100901
O1 H11 0.001737154606
O2 H11 0.0029912118355
N3 H11 0.87380113211
C4 H11 0.022290635138
C5 H11 0.0086182952225
C6 H11 0.0081941593087
H7 H11 0.00093718413025
H8 H11 0.00074401790754
H9 H11 0.0050123966399
H10 H11 0.0006943406122
O1 H12 0.0014423210349
O2 H12 0.030791923562
N3 H12 0.8302890873
C4 H12 0.021373950829
C5 H12 0.0023435677501
C6 H12 0.0043261968806
H7 H12 0.0090302330247
H8 H12 0.00039080054182
H9 H12 0.00027542273669
H10 H12 0.0013908249326
H11 H12 0.016075027656
O1 H13 0.6153974732
O2 H13 0.016454173331
N3 H13 0.0015500138584
C4 H13 0.0082084308711
C5 H13 0.0004781244114
C6 H13 0.010715048616
H7 H13 0.00057802418601
H8 H13 0.00023859571561
H9 H13 0.00012068353178
H10 H13 4.0266690573e-05
H11 H13 0.00035988629248
H12 H13 4.9807249813e-05
