Atom(A) Atom(B) Deloc_index
O1 O2 0.010321562502
O1 O3 0.2862483708
O2 O3 0.0005043665314
O1 O4 0.02455151303
O2 O4 0.2869496914
O3 O4 0.0010464883591
O1 N5 0.010541114167
O2 N5 0.0020758742129
O3 N5 0.05455789655
O4 N5 0.0039215206135
O1 C6 0.073852694532
O2 C6 0.0086855299966
O3 C6 0.089654047571
O4 C6 0.025084873246
N5 C6 0.97209266275
O1 C7 0.028653531168
O2 C7 0.085467411191
O3 C7 0.01187994392
O4 C7 0.096460339189
N5 C7 0.075027660699
C6 C7 0.93085488828
O1 C8 0.75162929601
O2 C8 0.00065444670937
O3 C8 1.1380896187
O4 C8 0.0017565902007
N5 C8 0.060231325317
C6 C8 0.86626126798
C7 C8 0.040293649199
O1 C9 0.018577106709
O2 C9 0.75349931752
O3 C9 0.00083223577846
O4 C9 1.129286106
N5 C9 0.0094189612992
C6 C9 0.036181781978
C7 C9 0.89797687118
C8 C9 0.0020781384272
O1 H10 0.0082352065797
O2 H10 0.0012141617666
O3 H10 0.015159934563
O4 H10 0.031969495114
N5 H10 0.062347723286
C6 H10 0.88981597811
C7 H10 0.034587595443
C8 H10 0.047382079079
C9 H10 0.0042675240312
O1 H11 0.0097102786469
O2 H11 0.018873199386
O3 H11 0.0011013583405
O4 H11 0.012439899194
N5 H11 0.0083982911499
C6 H11 0.033572383005
C7 H11 0.93366802464
C8 H11 0.0052643592619
C9 H11 0.034533343509
H10 H11 0.0089057946197
O1 H12 0.0033495525229
O2 H12 0.0083520518908
O3 H12 0.0024350388985
O4 H12 0.01708996713
N5 H12 0.017505622558
C6 H12 0.034042763634
C7 H12 0.92860717701
C8 H12 0.0073444164264
C9 H12 0.048073204527
H10 H12 0.0017768370101
H11 H12 0.033157404098
O1 H13 0.0010820449723
O2 H13 0.00038394677635
O3 H13 0.031323470789
O4 H13 0.00014883768183
N5 H13 0.82065894852
C6 H13 0.018971340257
C7 H13 0.0071840812081
C8 H13 0.003891577549
C9 H13 0.0013416315096
H10 H13 0.00092625330041
H11 H13 0.00016297030672
H12 H13 0.00088598691471
O1 H14 0.0014423134085
O2 H14 6.5617219316e-05
O3 H14 0.0026434117064
O4 H14 0.00017408511242
N5 H14 0.87750793047
C6 H14 0.021549441488
C7 H14 0.0020359537878
C8 H14 0.0069426892848
C9 H14 0.00021644089313
H10 H14 0.0036992299862
H11 H14 0.00022854954035
H12 H14 0.001652659928
H13 H14 0.015263637166
O1 H15 0.59334912285
O2 H15 0.00012637393765
O3 H15 0.012911079374
O4 H15 0.00051499778776
N5 H15 0.0012184877718
C6 H15 0.006863344865
C7 H15 0.00076413186548
C8 H15 0.0093761432585
C9 H15 0.00048708353369
H10 H15 0.00024858809658
H11 H15 9.7452137152e-05
H12 H15 6.2967165545e-05
H13 H15 4.7226764662e-05
H14 H15 0.00026082091389
O1 H16 5.9349862379e-05
O2 H16 0.60306570539
O3 H16 1.4527541325e-05
O4 H16 0.013832406836
N5 H16 0.00037640268501
C6 H16 0.0010425274116
C7 H16 0.0073818017413
C8 H16 2.558210756e-05
C9 H16 0.0094144005939
H10 H16 3.6514125302e-05
H11 H16 0.00058618058809
H12 H16 0.00033098126243
H13 H16 7.8159954478e-05
H14 H16 9.9177894358e-06
H15 H16 6.341182665e-07
